tripduration,starttime,stoptime,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m,CRASH_LATITUDE,CRASH_LONGITUDE,CRASH_DATETIME
836,2017-06-28 23:53:01,2017-06-29 00:06:57,,,,,,,,,,,,,449.0,W 52 St & 9 Ave,40.76461837,-73.98789473,513.0,W 56 St & 10 Ave,40.768254,-73.988639,15570.0,Customer,,0.0,end,3701413,380.5908257136335,88.10920646745181,40.767815,-73.98951,2017-06-29 00:07:00
772,2017-06-28 23:53:38,2017-06-29 00:06:30,,,,,,,,,,,,,449.0,W 52 St & 9 Ave,40.76461837,-73.98789473,513.0,W 56 St & 10 Ave,40.768254,-73.988639,15960.0,Customer,,0.0,end,3701413,380.5908257136335,88.10920646745181,40.767815,-73.98951,2017-06-29 00:07:00
519,2017-06-29 14:01:27,2017-06-29 14:10:06,,,,,,,,,,,,,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,28879.0,Subscriber,1987.0,1.0,end,3701609,1384.6747738381407,75.79183538612799,40.748245,-73.976295,2017-06-29 14:10:00
830,2017-06-30 12:36:26,2017-06-30 12:50:16,,,,,,,,,,,,,3457.0,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337,3286.0,E 89 St & 3 Ave,40.7806284,-73.9521667,19667.0,Subscriber,1965.0,1.0,start,3702581,85.4548797398318,2656.1454793278513,40.762287,-73.972374,2017-06-30 12:50:00
553,2017-07-01 09:13:36,2017-07-01 09:22:50,,,,,,,,,,,,,3400.0,E 110 St & Madison Ave,40.7961535,-73.94782145,3366.0,West End Ave & W 107 St,40.8021174,-73.9681805305,25782.0,Subscriber,1991.0,1.0,start,3704072,72.13554590833199,1841.7361626573434,40.79554,-73.9481,2017-07-01 09:23:00
617,2017-07-05 07:19:21,2017-07-05 07:29:39,,,,,,,,,,,,,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,238.0,Bank St & Washington St,40.7361967,-74.00859207,18911.0,Subscriber,1972.0,2.0,start,3935618,82.64672904371811,908.6333536612415,40.73603,-73.99781,2017-07-05 07:30:00
453,2017-07-05 18:42:24,2017-07-05 18:49:58,,,,,,,,,,,,,3440.0,Fulton St & Adams St,40.69241829257847,-73.98949474096298,3421.0,Hoyt St & Warren St,40.6843549,-73.98901629,15330.0,Subscriber,1987.0,1.0,end,3705637,940.9813898312198,63.79101766955559,40.683956,-73.98956,2017-07-05 18:50:00
449,2017-07-06 14:29:06,2017-07-06 14:36:35,,,,,,,,,,,,,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,519.0,Pershing Square North,40.751873,-73.977706,28389.0,Subscriber,1991.0,1.0,start,3706363,16.908958888400658,1405.9384896624756,40.740852,-73.985886,2017-07-06 14:29:00
3079,2017-07-07 14:00:59,2017-07-07 14:52:19,,,,,,,,,,,,,259.0,South St & Whitehall St,40.70122128,-74.01234218,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,28300.0,Subscriber,1974.0,1.0,end,3711010,3676.301010079279,28.690845928068597,40.72605,-73.98354,2017-07-07 14:00:00
264,2017-07-07 19:35:15,2017-07-07 19:39:40,,,,,,,,,,,,,484.0,W 44 St & 5 Ave,40.75500254,-73.98014437,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,29813.0,Subscriber,1982.0,1.0,end,3715836,914.5879659462562,86.42423147844913,40.753624,-73.96944,2017-07-07 19:40:00
919,2017-07-07 19:39:39,2017-07-07 19:54:59,,,,,,,,,,,,,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,21693.0,Subscriber,1992.0,1.0,end,3715836,1732.230876739326,86.42423147844913,40.753624,-73.96944,2017-07-07 19:40:00
1464,2017-07-09 17:41:01,2017-07-09 18:05:26,,,,,,,,,,,,,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,28986.0,Subscriber,1988.0,1.0,start,3707362,57.30696382104046,3648.240683259804,40.77303,-73.97829,2017-07-09 18:05:00
1007,2017-07-10 18:15:38,2017-07-10 18:32:26,,,,,,,,,,,,,504.0,1 Ave & E 16 St,40.73221853,-73.98165557,3141.0,1 Ave & E 68 St,40.76500525,-73.95818491,19006.0,Customer,,0.0,end,3708684,4182.539640960783,36.61667247258295,40.76524,-73.95788,2017-07-10 18:15:00
1340,2017-07-10 22:59:21,2017-07-10 23:21:41,,,,,,,,,,,,,471.0,Grand St & Havemeyer St,40.71286844,-73.95698119,3431.0,E 35 St & 3 Ave,40.746524,-73.977885,27229.0,Subscriber,1987.0,1.0,end,3708569,4160.995341635325,79.30533435034498,40.74701,-73.977196,2017-07-10 23:00:00
236,2017-07-11 17:21:54,2017-07-11 17:25:51,,,,,,,,,,,,,433.0,E 13 St & Avenue A,40.72955361,-73.98057249,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,19497.0,Subscriber,1992.0,1.0,start,3711883,82.46876596900604,727.6049231262646,40.729084,-73.98133,2017-07-11 17:25:00
720,2017-07-12 17:47:09,2017-07-12 17:59:10,,,,,,,,,,,,,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,3458.0,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,25974.0,Subscriber,1978.0,2.0,start,3709816,18.652713648281384,1165.5729763260622,40.758007,-73.96625,2017-07-12 18:00:00
742,2017-07-12 17:47:24,2017-07-12 17:59:47,,,,,,,,,,,,,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,528.0,2 Ave & E 31 St,40.74290902,-73.97706058,17715.0,Subscriber,1989.0,2.0,start,3709816,18.652713648281384,1909.9014622415839,40.758007,-73.96625,2017-07-12 18:00:00
274,2017-07-12 17:56:17,2017-07-12 18:00:51,,,,,,,,,,,,,3134.0,3 Ave & E 62 St,40.76312584,-73.96526895,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,20867.0,Subscriber,1953.0,1.0,end,3709816,575.156025301048,18.652713648281384,40.758007,-73.96625,2017-07-12 18:00:00
1949,2017-07-12 17:59:13,2017-07-12 18:31:43,,,,,,,,,,,,,385.0,E 55 St & 2 Ave,40.75797322,-73.96603308,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,26621.0,Customer,,0.0,start,3709816,18.652713648281384,2245.82059928748,40.758007,-73.96625,2017-07-12 18:00:00
720,2017-07-12 22:10:53,2017-07-12 22:22:53,,,,,,,,,,,,,306.0,Cliff St & Fulton St,40.70823502,-74.00530063,151.0,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,25205.0,Subscriber,1991.0,1.0,end,3711074,1612.7616999290497,74.2201658645604,40.721447,-73.997406,2017-07-12 22:10:00
1501,2017-07-13 14:25:10,2017-07-13 14:50:11,,,,,,,,,,,,,428.0,E 3 St & 1 Ave,40.72467721,-73.98783413,285.0,Broadway & E 14 St,40.73454567,-73.99074142,25006.0,Subscriber,1960.0,1.0,end,4024499,1156.3077897671474,32.432267628566464,40.734837,-73.99076,2017-07-13 14:25:00
503,2017-07-13 17:49:23,2017-07-13 17:57:46,,,,,,,,,,,,,3132.0,E 59 St & Madison Ave,40.76350532,-73.97109243,469.0,Broadway & W 53 St,40.76344058,-73.98268129,16698.0,Subscriber,1964.0,1.0,end,3710491,936.6781331665311,99.64426253029093,40.762638,-73.982155,2017-07-13 17:50:00
939,2017-07-18 16:49:04,2017-07-18 17:04:43,,,,,,,,,,,,,402.0,Broadway & E 22 St,40.7403432,-73.98955109,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,25215.0,Customer,,0.0,end,3714232,865.4244691696075,41.47697810586237,40.747425,-73.98529,2017-07-18 17:05:00
1276,2017-07-18 17:04:35,2017-07-18 17:25:52,,,,,,,,,,,,,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,393.0,E 5 St & Avenue C,40.72299208,-73.97995466,28456.0,Subscriber,1959.0,1.0,start,3714232,41.47697810586237,2753.760324769778,40.747425,-73.98529,2017-07-18 17:05:00
510,2017-07-18 19:29:23,2017-07-18 19:37:54,,,,,,,,,,,,,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,3458.0,W 55 St & 6 Ave,40.76309387270797,-73.9783501625061,18879.0,Subscriber,1993.0,2.0,start,3713930,18.370278121325764,978.9857233031581,40.760822,-73.96712,2017-07-18 19:30:00
191,2017-07-20 13:57:09,2017-07-20 14:00:21,,,,,,,,,,,,,3056.0,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,409.0,DeKalb Ave & Skillman St,40.6906495,-73.95643107,26802.0,Subscriber,1974.0,0.0,start,3715552,28.153001203654757,405.6811275867012,40.690594,-73.95162,2017-07-20 14:00:00
841,2017-07-20 17:20:50,2017-07-20 17:34:51,,,,,,,,,,,,,360.0,William St & Pine St,40.70717936,-74.00887308,268.0,Howard St & Centre St,40.71910537,-73.99973337,20865.0,Subscriber,1982.0,2.0,end,3714996,1536.2153292252976,46.539665777619064,40.71891,-73.999245,2017-07-20 17:35:00
938,2017-07-20 17:35:58,2017-07-20 17:51:36,,,,,,,,,,,,,309.0,Murray St & West St,40.7149787,-74.013012,268.0,Howard St & Centre St,40.71910537,-73.99973337,25863.0,Subscriber,1981.0,1.0,end,3714996,1239.8903606137146,46.539665777619064,40.71891,-73.999245,2017-07-20 17:35:00
351,2017-07-21 14:59:22,2017-07-21 15:05:14,,,,,,,,,,,,,3164.0,Columbus Ave & W 72 St,40.7770575,-73.97898475,3173.0,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659,17846.0,Subscriber,1971.0,2.0,start,3715851,41.98676471996413,848.821684994546,40.77741,-73.978806,2017-07-21 15:00:00
338,2017-07-21 14:59:41,2017-07-21 15:05:20,,,,,,,,,,,,,3177.0,W 84 St & Broadway,40.7867947,-73.977112,3164.0,Columbus Ave & W 72 St,40.7770575,-73.97898475,19483.0,Subscriber,1990.0,2.0,end,3715851,1053.2346192467323,41.98676471996413,40.77741,-73.978806,2017-07-21 15:00:00
513,2017-07-21 15:51:14,2017-07-21 15:59:47,,,,,,,,,,,,,310.0,State St & Smith St,40.68926942,-73.98912867,3414.0,Bergen St & Flatbush Ave,40.680944723477296,-73.97567331790923,18744.0,Subscriber,1984.0,2.0,start,3716000,72.97962823589248,1422.3744542932018,40.688614,-73.989174,2017-07-21 16:00:00
1148,2017-07-22 17:33:02,2017-07-22 17:52:11,,,,,,,,,,,,,3175.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3175.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,17345.0,Subscriber,1982.0,1.0,both,3716519,82.07257671642733,82.07257671642733,40.777973,-73.98216,2017-07-22 17:34:00
1262,2017-07-22 17:34:48,2017-07-22 17:55:51,,,,,,,,,,,,,3175.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,486.0,Broadway & W 29 St,40.7462009,-73.98855723,28714.0,Subscriber,1990.0,1.0,start,3716519,82.07257671642733,3573.7493167857156,40.777973,-73.98216,2017-07-22 17:34:00
603,2017-07-22 20:48:11,2017-07-22 20:58:15,,,,,,,,,,,,,3175.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,17345.0,Subscriber,1983.0,1.0,start,3716520,82.07257671642733,2063.2234456346987,40.777973,-73.98216,2017-07-22 20:59:00
681,2017-07-23 17:43:52,2017-07-23 17:55:13,,,,,,,,,,,,,345.0,W 13 St & 6 Ave,40.73649403,-73.99704374,433.0,E 13 St & Avenue A,40.72955361,-73.98057249,25068.0,Subscriber,1980.0,1.0,end,3717053,1557.193980102134,31.15627689565237,40.729725,-73.980865,2017-07-23 17:55:00
426,2017-07-23 17:46:53,2017-07-23 17:54:00,,,,,,,,,,,,,312.0,Allen St & Stanton St,40.722055,-73.989111,433.0,E 13 St & Avenue A,40.72955361,-73.98057249,27236.0,Subscriber,1983.0,2.0,end,3717053,1100.105012994462,31.15627689565237,40.729725,-73.980865,2017-07-23 17:55:00
321,2017-07-23 17:49:26,2017-07-23 17:54:47,,,,,,,,,,,,,433.0,E 13 St & Avenue A,40.72955361,-73.98057249,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,14568.0,Subscriber,1992.0,1.0,start,3717053,31.15627689565237,843.2512492492478,40.729725,-73.980865,2017-07-23 17:55:00
566,2017-07-23 17:55:31,2017-07-23 18:04:58,,,,,,,,,,,,,433.0,E 13 St & Avenue A,40.72955361,-73.98057249,3260.0,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,27236.0,Subscriber,1994.0,1.0,start,3717053,31.15627689565237,1360.2884485298707,40.729725,-73.980865,2017-07-23 17:55:00
285,2017-07-23 17:55:44,2017-07-23 18:00:29,,,,,,,,,,,,,433.0,E 13 St & Avenue A,40.72955361,-73.98057249,293.0,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,25443.0,Subscriber,1996.0,1.0,start,3717053,31.15627689565237,857.8919217991908,40.729725,-73.980865,2017-07-23 17:55:00
1784,2017-07-26 18:09:41,2017-07-26 18:39:26,,,,,,,,,,,,,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,3422.0,Columbia St & Degraw St,40.6859296,-74.00242364,19105.0,Subscriber,1973.0,1.0,end,3719273,4599.8166593833785,21.779768024081402,40.685738,-74.00237,2017-07-26 18:40:00
356,2017-07-26 18:39:03,2017-07-26 18:44:59,,,,,,,,,,,,,3422.0,Columbia St & Degraw St,40.6859296,-74.00242364,3382.0,Carroll St & Smith St,40.680611,-73.99475825,16105.0,Subscriber,1966.0,1.0,start,3719273,21.779768024081402,858.4682548295335,40.685738,-74.00237,2017-07-26 18:40:00
221,2017-07-27 13:55:25,2017-07-27 13:59:06,,,,,,,,,,,,,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,15324.0,Subscriber,1961.0,1.0,end,3721548,950.2613946379246,99.91763661317773,40.728813,-73.988205,2017-07-27 14:00:00
508,2017-07-28 09:21:46,2017-07-28 09:30:15,,,,,,,,,,,,,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,151.0,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,25375.0,Subscriber,1968.0,2.0,start,3741748,27.424259168565975,1377.3142958101248,40.729378,-73.98402,2017-07-28 09:30:00
528,2017-07-31 12:20:28,2017-07-31 12:29:16,,,,,,,,,,,,,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,27462.0,Subscriber,1992.0,1.0,end,3733190,1466.4665692315828,77.49350195059328,40.72978,-73.98682,2017-07-31 12:30:00
169,2017-07-31 12:26:12,2017-07-31 12:29:02,,,,,,,,,,,,,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,17537.0,Subscriber,1987.0,2.0,end,3733190,788.1055746468573,77.49350195059328,40.72978,-73.98682,2017-07-31 12:30:00
238,2017-07-31 12:26:21,2017-07-31 12:30:20,,,,,,,,,,,,,428.0,E 3 St & 1 Ave,40.72467721,-73.98783413,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,29963.0,Subscriber,1990.0,1.0,end,3733190,573.804408876274,77.49350195059328,40.72978,-73.98682,2017-07-31 12:30:00
949,2017-08-01 09:22:10,2017-08-01 09:38:00,,,,,,,,,,,,,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,3147.0,E 85 St & 3 Ave,40.77801203,-73.95407149,26530.0,Subscriber,1978.0,1.0,start,3729033,97.60881343044964,3262.6653364036,40.75076,-73.96843,2017-08-01 09:22:00
440,2017-08-01 12:17:23,2017-08-01 12:24:43,,,,,,,,,,,,,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,27912.0,Subscriber,1977.0,1.0,end,3723318,1119.1631399381906,10.940462389957617,40.760773,-73.984474,2017-08-01 12:25:00
468,2017-08-02 08:23:10,2017-08-02 08:30:58,,,,,,,,,,,,,144.0,Nassau St & Navy St,40.69839895,-73.98068914,392.0,Jay St & Tech Pl,40.695065,-73.987167,29150.0,Subscriber,1998.0,1.0,end,3723243,666.8916463030382,11.67822257089579,40.69496,-73.98717,2017-08-02 08:30:00
1623,2017-08-02 08:30:16,2017-08-02 08:57:20,,,,,,,,,,,,,3016.0,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,392.0,Jay St & Tech Pl,40.695065,-73.987167,27272.0,Customer,,0.0,end,3723243,3550.8953050299547,11.67822257089579,40.69496,-73.98717,2017-08-02 08:30:00
841,2017-08-02 14:41:32,2017-08-02 14:55:33,,,,,,,,,,,,,3362.0,Madison Ave & E 82 St,40.7781314,-73.96069399,3165.0,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,19558.0,Subscriber,1968.0,2.0,end,3726161,1331.9215862383235,9.803955148548429,40.77588,-73.97623,2017-08-02 14:55:00
293,2017-08-02 14:50:41,2017-08-02 14:55:34,,,,,,,,,,,,,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,3165.0,Central Park West & W 72 St,40.77579376683666,-73.9762057363987,26443.0,Subscriber,1986.0,1.0,end,3726161,859.4570374833116,9.803955148548429,40.77588,-73.97623,2017-08-02 14:55:00
958,2017-08-02 23:59:56,2017-08-03 00:15:55,,,,,,,,,,,,,308.0,St James Pl & Oliver St,40.71307916,-73.99851193,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,25820.0,Subscriber,1997.0,1.0,end,3724507,3007.6224683445016,42.98802549116951,40.73999,-73.99492,2017-08-03 00:00:00
279,2017-08-03 13:29:45,2017-08-03 13:34:24,,,,,,,,,,,,,3443.0,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626,3132.0,E 59 St & Madison Ave,40.76350532,-73.97109243,19588.0,Subscriber,1971.0,1.0,start,3726381,90.5020080927205,818.6104931461459,40.760525,-73.97998,2017-08-03 13:29:00
301,2017-08-03 15:55:05,2017-08-03 16:00:06,,,,,,,,,,,,,3329.0,Degraw St & Smith St,40.6829151,-73.99318208,3420.0,Douglass St & 3 Ave,40.6802133,-73.98432695,27959.0,Subscriber,1975.0,1.0,start,3727453,10.333409775106674,794.9912632375194,40.682907,-73.99306,2017-08-03 16:00:00
1234,2017-08-03 19:48:40,2017-08-03 20:09:15,,,,,,,,,,,,,3435.0,Grand St & Elizabeth St,40.718822,-73.99596,282.0,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494,17620.0,Subscriber,1976.0,1.0,start,3726446,5.6381723652242375,2629.1235306213525,40.718834,-73.995895,2017-08-03 20:10:00
1222,2017-08-03 19:50:13,2017-08-03 20:10:35,,,,,,,,,,,,,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,3435.0,Grand St & Elizabeth St,40.718822,-73.99596,25793.0,Subscriber,1995.0,1.0,end,3726446,2225.389283699832,5.6381723652242375,40.718834,-73.995895,2017-08-03 20:10:00
642,2017-08-03 20:10:24,2017-08-03 20:21:07,,,,,,,,,,,,,3435.0,Grand St & Elizabeth St,40.718822,-73.99596,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,26884.0,Subscriber,1986.0,1.0,start,3726446,5.6381723652242375,1308.9279311484033,40.718834,-73.995895,2017-08-03 20:10:00
528,2017-08-04 13:40:55,2017-08-04 13:49:44,,,,,,,,,,,,,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,18946.0,Subscriber,1957.0,1.0,end,3725361,1293.6168040225803,58.78565263414668,40.77259,-73.967476,2017-08-04 13:40:00
255,2017-08-05 18:47:56,2017-08-05 18:52:11,,,,,,,,,,,,,285.0,Broadway & E 14 St,40.73454567,-73.99074142,229.0,Great Jones St,40.72743423,-73.99379025,26134.0,Subscriber,1986.0,2.0,end,3725736,855.1652919469814,26.9721458001987,40.727196,-73.99373,2017-08-05 18:53:00
448,2017-08-05 18:52:28,2017-08-05 18:59:57,,,,,,,,,,,,,247.0,Perry St & Bleecker St,40.73535398,-74.00483091,229.0,Great Jones St,40.72743423,-73.99379025,29014.0,Subscriber,1976.0,1.0,end,3725736,1302.9997753001635,26.9721458001987,40.727196,-73.99373,2017-08-05 18:53:00
1342,2017-08-05 18:52:59,2017-08-05 19:15:21,,,,,,,,,,,,,387.0,Centre St & Chambers St,40.71273266,-74.0046073,229.0,Great Jones St,40.72743423,-73.99379025,21164.0,Subscriber,1995.0,2.0,end,3725736,1851.160826186661,26.9721458001987,40.727196,-73.99373,2017-08-05 18:53:00
1313,2017-08-05 18:53:15,2017-08-05 19:15:08,,,,,,,,,,,,,387.0,Centre St & Chambers St,40.71273266,-74.0046073,229.0,Great Jones St,40.72743423,-73.99379025,27811.0,Customer,1996.0,2.0,end,3725736,1851.160826186661,26.9721458001987,40.727196,-73.99373,2017-08-05 18:53:00
419,2017-08-05 18:53:27,2017-08-05 19:00:27,,,,,,,,,,,,,229.0,Great Jones St,40.72743423,-73.99379025,268.0,Howard St & Centre St,40.71910537,-73.99973337,25134.0,Subscriber,1982.0,1.0,start,3725736,26.9721458001987,1032.1322403925235,40.727196,-73.99373,2017-08-05 18:53:00
186,2017-08-05 19:30:50,2017-08-05 19:33:56,,,,,,,,,,,,,317.0,E 6 St & Avenue B,40.72453734,-73.98185424,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,14780.0,Subscriber,1988.0,1.0,start,3725737,18.65772240721933,520.0112920572108,40.724495,-73.98164,2017-08-05 19:30:00
2559,2017-08-08 15:15:01,2017-08-08 15:57:40,,,,,,,,,,,,,279.0,Peck Slip & Front St,40.707873,-74.00167,392.0,Jay St & Tech Pl,40.695065,-73.987167,16760.0,Customer,,0.0,end,3727845,1885.6840916827396,11.67822257089579,40.69496,-73.98717,2017-08-08 15:15:00
707,2017-08-08 15:15:20,2017-08-08 15:27:07,,,,,,,,,,,,,392.0,Jay St & Tech Pl,40.695065,-73.987167,319.0,Fulton St & Broadway,40.711066,-74.009447,28861.0,Subscriber,1980.0,1.0,start,3727845,11.67822257089579,2594.9566774033756,40.69496,-73.98717,2017-08-08 15:15:00
2541,2017-08-08 15:15:23,2017-08-08 15:57:44,,,,,,,,,,,,,279.0,Peck Slip & Front St,40.707873,-74.00167,392.0,Jay St & Tech Pl,40.695065,-73.987167,28724.0,Customer,,0.0,end,3727845,1885.6840916827396,11.67822257089579,40.69496,-73.98717,2017-08-08 15:15:00
5726,2017-08-08 15:15:31,2017-08-08 16:50:58,,,,,,,,,,,,,279.0,Peck Slip & Front St,40.707873,-74.00167,392.0,Jay St & Tech Pl,40.695065,-73.987167,30040.0,Customer,,0.0,end,3727845,1885.6840916827396,11.67822257089579,40.69496,-73.98717,2017-08-08 15:15:00
2525,2017-08-08 15:15:39,2017-08-08 15:57:44,,,,,,,,,,,,,279.0,Peck Slip & Front St,40.707873,-74.00167,392.0,Jay St & Tech Pl,40.695065,-73.987167,27967.0,Customer,,0.0,end,3727845,1885.6840916827396,11.67822257089579,40.69496,-73.98717,2017-08-08 15:15:00
527,2017-08-09 23:00:14,2017-08-09 23:09:01,,,,,,,,,,,,,3370.0,E 78 St & 2 Ave,40.7727966,-73.95577801,3164.0,Columbus Ave & W 72 St,40.7770575,-73.97898475,27765.0,Subscriber,1998.0,1.0,start,3728440,85.08706651157313,2056.68055116247,40.773335,-73.95506,2017-08-09 23:00:00
517,2017-08-10 17:03:59,2017-08-10 17:12:36,,,,,,,,,,,,,3260.0,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,268.0,Howard St & Centre St,40.71910537,-73.99973337,25354.0,Subscriber,1968.0,1.0,end,3730192,987.45120759775,70.98952758025634,40.718475,-73.9996,2017-08-10 17:13:00
978,2017-08-11 09:44:34,2017-08-11 10:00:52,,,,,,,,,,,,,3016.0,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,26735.0,Subscriber,1988.0,1.0,start,3728866,71.15509625724825,2561.663121303051,40.720875,-73.961136,2017-08-11 09:45:00
135,2017-08-11 17:27:07,2017-08-11 17:29:23,,,,,,,,,,,,,3090.0,N 8 St & Driggs Ave,40.71774592,-73.95600096,539.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,28813.0,Subscriber,1983.0,1.0,end,3730265,462.2066835004993,17.434910898817776,40.715305,-73.96044,2017-08-11 17:30:00
271,2017-08-11 17:30:04,2017-08-11 17:34:36,,,,,,,,,,,,,3091.0,Frost St & Meeker St,40.71764,-73.94882,539.0,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,27399.0,Subscriber,1989.0,1.0,end,3730265,1013.1665921634909,17.434910898817776,40.715305,-73.96044,2017-08-11 17:30:00
190,2017-08-12 22:26:05,2017-08-12 22:29:16,,,,,,,,,,,,,3295.0,Central Park W & W 96 St,40.79127,-73.964839,3301.0,Columbus Ave & W 95 St,40.7919557,-73.968087,30095.0,Customer,,0.0,start,3730027,45.14374636926585,287.8588226854665,40.79166,-73.96469,2017-08-12 22:30:00
1252,2017-08-14 20:36:38,2017-08-14 20:57:31,,,,,,,,,,,,,427.0,Bus Slip & State St,40.701907,-74.013942,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,25511.0,Subscriber,1990.0,2.0,end,3730835,2922.070849566262,44.050196409090624,40.726955,-74.003456,2017-08-14 20:57:00
1155,2017-08-15 17:25:17,2017-08-15 17:44:33,,,,,,,,,,,,,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,27631.0,Subscriber,1989.0,2.0,start,3731593,61.0088317617905,3003.1528129304215,40.755642,-73.97512,2017-08-15 17:45:00
436,2017-08-15 17:38:03,2017-08-15 17:45:19,,,,,,,,,,,,,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,19237.0,Subscriber,1975.0,1.0,end,3731593,970.5925939396433,61.0088317617905,40.755642,-73.97512,2017-08-15 17:45:00
1068,2017-08-15 17:44:14,2017-08-15 18:02:03,,,,,,,,,,,,,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,3372.0,E 74 St & 1 Ave,40.7689738,-73.95482273,28105.0,Subscriber,1983.0,2.0,start,3731593,61.0088317617905,2262.720546270834,40.755642,-73.97512,2017-08-15 17:45:00
393,2017-08-15 17:45:06,2017-08-15 17:51:40,,,,,,,,,,,,,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,500.0,Broadway & W 51 St,40.76228826,-73.98336183,18347.0,Subscriber,1987.0,1.0,start,3731593,61.0088317617905,1013.927945735234,40.755642,-73.97512,2017-08-15 17:45:00
891,2017-08-15 17:45:07,2017-08-15 17:59:59,,,,,,,,,,,,,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,30241.0,Subscriber,1979.0,1.0,start,3731593,61.0088317617905,2659.593532956528,40.755642,-73.97512,2017-08-15 17:45:00
1996,2017-08-15 17:45:41,2017-08-15 18:18:57,,,,,,,,,,,,,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,3307.0,West End Ave & W 94 St,40.7941654,-73.974124,20800.0,Subscriber,1980.0,1.0,start,3731593,61.0088317617905,4284.433514468546,40.755642,-73.97512,2017-08-15 17:45:00
