tripduration,starttime,stoptime,start_station_id,start station name,start station latitude,start station longitude,end_station_id,end station name,end station latitude,end station longitude,bike_id,usertype,birth year,gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m
211,2019-05-15 13:22:03.815,2019-05-15 13:25:35.611,304.0,Broadway & Battery Pl,40.70463334,-74.01361706,2008.0,Little West St & 1 Pl,40.70569254,-74.01677685,14962,Subscriber,1983,1,start,4132403,67.48455422783236,349.2740336462197
445,2019-05-15 13:23:37.605,2019-05-15 13:31:02.853,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,304.0,Broadway & Battery Pl,40.70463334,-74.01361706,34407,Subscriber,1972,1,end,4132403,1279.7507274569418,67.48455422783236
1438,2019-05-15 17:36:52.067,2019-05-15 18:00:50.537,2022.0,E 60 St & York Ave,40.759107,-73.959223,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,34014,Subscriber,1967,2,end,4133495,3498.4674765125337,37.34248767273573
994,2019-05-15 17:42:30.397,2019-05-15 17:59:05.076,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,26629,Subscriber,1980,2,start,4133495,37.34248767273573,1410.533788722535
865,2019-05-15 17:44:41.804,2019-05-15 17:59:07.083,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,19470,Subscriber,1990,1,end,4133495,1674.1824132582174,37.34248767273573
872,2019-05-15 17:45:58.914,2019-05-15 18:00:31.657,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,3656.0,E 2 St & Avenue A,40.72307749068673,-73.98583620786667,27481,Subscriber,1988,1,start,4133495,37.34248767273573,2166.2970329450072
809,2019-05-15 17:47:20.609,2019-05-15 18:00:49.834,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,3718.0,E 11 St & Avenue B,40.72746420692392,-73.97950418293476,21361,Subscriber,1988,2,start,4133495,37.34248767273573,1978.7447533957056
365,2019-05-15 17:53:37.405,2019-05-15 17:59:43.216,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,34048,Subscriber,1992,1,start,4133495,37.34248767273573,1146.7234528192785
344,2019-05-15 17:54:32.487,2019-05-15 18:00:16.700,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,3255.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,17406,Subscriber,1982,1,start,4133495,37.34248767273573,1000.602308216522
359,2019-05-15 17:54:58.112,2019-05-15 18:00:57.427,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,3472.0,W 15 St & 10 Ave,40.74275382865903,-74.00747358798981,19463,Subscriber,1966,1,start,4133495,37.34248767273573,1163.5932014296968
589,2019-05-15 17:59:13.841,2019-05-15 18:09:03.630,3467.0,W Broadway & Spring Street,40.72494672359416,-74.00165855884552,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,32326,Subscriber,1987,1,end,4133495,1969.751231551919,37.34248767273573
395,2019-05-15 18:00:19.557,2019-05-15 18:06:55.004,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,33768,Subscriber,1987,1,start,4133495,37.34248767273573,786.2114821624912
521,2019-05-15 18:00:34.333,2019-05-15 18:09:16.071,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,346.0,Bank St & Hudson St,40.73652889,-74.00618026,19470,Subscriber,1983,1,start,4133495,37.34248767273573,1190.6605585096584
368,2019-05-16 15:45:38.207,2019-05-16 15:51:47.025,3365.0,3 St & 7 Ave,40.6703837,-73.97839676,3418.0,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,15563,Subscriber,1987,2,end,4133250,835.811284231725,83.01341040958042
853,2019-05-19 14:45:55.299,2019-05-19 15:00:08.611,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,24837,Subscriber,1991,1,end,4135299,1718.3651196834169,87.42686713602255
333,2019-05-19 14:54:01.216,2019-05-19 14:59:35.048,349.0,Rivington St & Ridge St,40.71850211,-73.98329859,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,28198,Subscriber,1995,1,end,4135299,1038.9121249033935,87.42686713602255
287,2019-05-19 15:00:20.378,2019-05-19 15:05:08.192,401.0,Allen St & Rivington St,40.72019576,-73.98997825,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,21136,Subscriber,1963,2,end,4135299,737.9613377881474,87.42686713602255
1159,2019-05-20 15:51:46.383,2019-05-20 16:11:05.529,3674.0,Jay St & York St,40.70140317257725,-73.98672670125961,3016.0,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,19504,Customer,1976,1,end,4136547,2977.015591511501,8.673868192574014
846,2019-05-21 18:05:46.702,2019-05-21 18:19:52.904,377.0,6 Ave & Canal St,40.72243797,-74.00566443,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,30065,Subscriber,1970,1,start,4136648,97.67662871063415,1671.152469892211
470,2019-05-21 18:12:11.290,2019-05-21 18:20:02.126,377.0,6 Ave & Canal St,40.72243797,-74.00566443,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,32864,Subscriber,1987,1,start,4136648,97.67662871063415,868.114300808868
261,2019-05-21 18:14:52.986,2019-05-21 18:19:14.745,3664.0,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,377.0,6 Ave & Canal St,40.72243797,-74.00566443,17858,Subscriber,1984,1,end,4136648,481.0845242578698,97.67662871063415
403,2019-05-21 19:17:11.200,2019-05-21 19:23:54.568,3400.0,E 110 St & Madison Ave,40.7961535,-73.94782145,3497.0,Pleasant Ave & E 116 St,40.7949879,-73.9333349,31629,Subscriber,1987,1,end,4136808,1239.3884825549992,15.759484573509612
913,2019-05-23 19:44:46.122,2019-05-23 19:59:59.944,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,35091,Subscriber,1993,2,end,4142963,2786.8992994762466,82.01839827562688
395,2019-05-23 19:52:49.058,2019-05-23 19:59:24.202,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,33456,Subscriber,1983,2,start,4142963,82.01839827562688,1041.7242990388372
449,2019-05-23 19:53:02.798,2019-05-23 20:00:32.003,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,30257,Subscriber,1996,2,start,4142963,82.01839827562688,1420.424715504989
2168,2019-05-24 08:49:20.990,2019-05-24 09:25:29.281,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,3724.0,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,35320,Customer,1969,0,end,4139798,1232.0419886079185,15.088858904255689
1086,2019-05-24 09:07:35.819,2019-05-24 09:25:42.048,499.0,Broadway & W 60 St,40.76915505,-73.98191841,3724.0,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,34301,Subscriber,1961,1,end,4139798,348.36670776226157,15.088858904255689
989,2019-05-24 09:24:00.270,2019-05-24 09:40:29.476,3374.0,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613,3724.0,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,25802,Subscriber,1984,0,end,4139798,4129.24030445168,15.088858904255689
565,2019-05-24 09:25:43.910,2019-05-24 09:35:09.885,3724.0,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,3164.0,Columbus Ave & W 72 St,40.7770575,-73.97898475,35320,Subscriber,1963,2,start,4139798,15.088858904255689,1132.16112265723
1410,2019-05-25 21:15:19.126,2019-05-25 21:38:49.131,3085.0,Roebling St & N 4 St,40.71469,-73.95739,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,24850,Subscriber,1992,1,start,4139536,90.2436254048195,4073.1412196571587
693,2019-05-27 18:43:43.277,2019-05-27 18:55:16.830,3057.0,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,3755.0,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037,30908,Customer,1969,0,start,4140150,80.63406811327216,1020.3783288378341
131,2019-05-28 08:30:10.011,2019-05-28 08:32:21.606,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,291.0,Madison St & Montgomery St,40.713126,-73.984844,29937,Subscriber,1975,2,end,4140596,365.40149150220986,91.11082329824316
1914,2019-05-28 16:13:51.008,2019-05-28 16:45:45.351,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,502.0,Henry St & Grand St,40.714215,-73.981346,35039,Subscriber,1976,1,start,4140508,95.07035594895217,4694.663305999425
645,2019-05-28 16:34:10.411,2019-05-28 16:44:55.842,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,30413,Subscriber,1975,1,end,4140508,1587.6098610766967,95.07035594895217
445,2019-05-28 16:36:57.425,2019-05-28 16:44:23.173,517.0,Pershing Square South,40.751581,-73.97791,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,35023,Subscriber,1953,1,end,4140508,1187.0064841453413,95.07035594895217
303,2019-05-28 16:39:55.630,2019-05-28 16:44:59.157,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,519.0,Pershing Square North,40.751873,-73.977706,16763,Subscriber,1972,1,start,4140508,95.07035594895217,1190.4561753200046
823,2019-05-28 16:44:40.331,2019-05-28 16:58:23.931,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,33293,Subscriber,1977,1,end,4140508,1231.4842749552536,95.07035594895217
2547,2019-05-28 18:48:24.297,2019-05-28 19:30:51.667,3658.0,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,3434.0,W 88 St & West End Ave,40.79025417330419,-73.97718340158461,31605,Subscriber,1995,2,start,4141228,34.592023339369156,5624.456866705677
377,2019-05-28 19:24:27.951,2019-05-28 19:30:45.345,3658.0,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,383.0,Greenwich Ave & Charles St,40.735238,-74.000271,31341,Subscriber,1993,1,start,4141228,34.592023339369156,977.2068059465105
178,2019-05-28 19:27:58.653,2019-05-28 19:30:57.510,3259.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,3658.0,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,18136,Subscriber,1993,1,end,4141228,717.8909113549225,34.592023339369156
699,2019-05-28 19:29:24.997,2019-05-28 19:41:04.755,3658.0,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,229.0,Great Jones St,40.72743423,-73.99379025,28487,Subscriber,1985,2,start,4141228,34.592023339369156,1980.8955371544841
300,2019-05-28 19:30:47.910,2019-05-28 19:35:48.051,3658.0,W 18 St & 9 Ave,40.7435337324616,-74.00367558002472,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,33663,Subscriber,1995,1,start,4141228,34.592023339369156,804.2692200248961
556,2019-05-29 15:18:17.722,2019-05-29 15:27:34.231,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,16849,Subscriber,1997,2,start,4143004,35.64381934785636,1091.9919496080147
857,2019-05-31 08:54:43.598,2019-05-31 09:09:00.800,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,32772,Subscriber,1983,1,start,4142741,10.940462389957617,2310.787884192113
329,2019-05-31 09:03:09.403,2019-05-31 09:08:39.164,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,18968,Subscriber,1963,1,start,4142741,10.940462389957617,837.5912308295565
342,2019-05-31 09:08:04.061,2019-05-31 09:13:46.993,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,25121,Subscriber,1984,1,end,4142741,1017.869265261919,10.940462389957617
813,2019-05-31 09:08:06.618,2019-05-31 09:21:40.614,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,334.0,W 20 St & 7 Ave,40.74238787,-73.99726235,34180,Subscriber,1989,1,start,4142741,10.940462389957617,2310.787884192113
2093,2019-05-31 09:08:55.117,2019-05-31 09:43:48.153,304.0,Broadway & Battery Pl,40.70463334,-74.01361706,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,17107,Subscriber,1991,2,end,4142741,6708.061459341922,10.940462389957617
230,2019-05-31 09:09:36.510,2019-05-31 09:13:26.952,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,18769,Subscriber,1976,1,end,4142741,750.3184641039569,10.940462389957617
546,2019-05-31 18:29:20.878,2019-05-31 18:38:26.904,3159.0,W 67 St & Broadway,40.77492513,-73.98266566,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,28908,Subscriber,1990,1,end,4142752,1358.8472314486273,97.40053428158473
656,2019-05-31 18:30:34.995,2019-05-31 18:41:31.383,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,422.0,W 59 St & 10 Ave,40.770513,-73.988038,21254,Subscriber,1988,2,start,4142752,97.40053428158473,868.0551237969412
1022,2019-05-31 20:09:20.108,2019-05-31 20:26:22.557,2003.0,1 Ave & E 18 St,40.73381219196632,-73.98054420948029,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,27026,Subscriber,1989,1,end,4143179,1923.6948314909023,72.61860362993602
58694,2019-06-02 20:50:01.177,2019-06-03 13:08:15.246,2000.0,Front St & Washington St,40.70255088,-73.98940236,387.0,Centre St & Chambers St,40.71273266,-74.0046073,21039,Customer,1999,2,end,4144185,1706.9433559424363,63.65794116032095
770,2019-06-02 21:14:50.444,2019-06-02 21:27:40.722,3108.0,Nassau Ave & Russell St,40.72557,-73.94434,471.0,Grand St & Havemeyer St,40.71286844,-73.95698119,34281,Subscriber,1981,2,end,4143825,1833.5176386766623,71.24672213983784
1998,2019-06-03 09:31:22.231,2019-06-03 10:04:41.090,262.0,Washington Park,40.6917823,-73.9737299,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,30967,Subscriber,1985,1,end,4144338,4032.654465511175,79.4454987139333
984,2019-06-03 11:47:50.862,2019-06-03 12:04:15.453,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,3724.0,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,25710,Customer,1969,0,end,4150061,823.504916518169,76.70075741387342
1064,2019-06-03 12:05:21.489,2019-06-03 12:23:05.728,3724.0,7 Ave & Central Park South,40.7667405590595,-73.9790689945221,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,19118,Customer,1983,1,start,4150061,76.70075741387342,1258.5367083809242
776,2019-06-03 12:11:39.552,2019-06-03 12:24:36.214,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,3235.0,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,33331,Subscriber,1959,1,end,4152122,2113.3326582332816,88.19846335210714
271,2019-06-03 12:24:33.310,2019-06-03 12:29:04.784,3235.0,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,35259,Subscriber,1986,1,start,4152122,88.19846335210714,819.2423245273604
590,2019-06-03 19:05:37.336,2019-06-03 19:15:28.001,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,3260.0,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,28162,Subscriber,1972,1,start,4144424,66.13592256951915,1569.407594576625
811,2019-06-05 14:45:51.583,2019-06-05 14:59:22.643,441.0,E 52 St & 2 Ave,40.756014,-73.967416,3359.0,E 68 St & Madison Ave,40.7691572,-73.96703464,28962,Subscriber,1969,0,start,4145793,78.98034788728626,1520.5598734142363
564,2019-06-05 17:34:25.534,2019-06-05 17:43:49.676,302.0,Avenue D & E 3 St,40.72082834,-73.97793172,229.0,Great Jones St,40.72743423,-73.99379025,16074,Customer,1987,1,start,4145968,50.8917861704115,1511.5575312874037
1056,2019-06-06 17:22:52.488,2019-06-06 17:40:28.792,3389.0,Carroll St & Columbia St,40.6830456,-74.00348559,3402.0,Court St & State St,40.6902375,-73.99203074,29724,Subscriber,1977,1,end,4146495,1193.4361703416162,67.26433123562106
848,2019-06-06 17:46:42.043,2019-06-06 18:00:50.420,3772.0,Devoe St & Morgan Ave,40.713811,-73.93515,3016.0,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,21343,Subscriber,1972,2,end,4148522,2383.817075886308,87.17335458097615
340,2019-06-06 17:59:26.566,2019-06-06 18:05:06.843,3016.0,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938,3105.0,N 15 St & Wythe Ave,40.724055,-73.955736,31072,Subscriber,1991,1,start,4148522,87.17335458097615,731.3599563446936
1221,2019-06-08 16:45:16.193,2019-06-08 17:05:37.729,3226.0,W 82 St & Central Park West,40.78275,-73.97137,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,28169,Subscriber,1983,1,start,4147368,86.64698490021182,5088.343625156513
912,2019-06-08 16:50:55.251,2019-06-08 17:06:07.896,3226.0,W 82 St & Central Park West,40.78275,-73.97137,3400.0,E 110 St & Madison Ave,40.7961535,-73.94782145,32423,Subscriber,1989,2,start,4147368,86.64698490021182,2553.6763072238605
352,2019-06-08 17:05:00.460,2019-06-08 17:10:52.764,3226.0,W 82 St & Central Park West,40.78275,-73.97137,3163.0,Central Park West & W 68 St,40.7734066,-73.97782542,31553,Subscriber,1981,1,start,4147368,86.64698490021182,1086.6201665254694
1688,2019-06-08 17:06:59.326,2019-06-08 17:35:07.413,3226.0,W 82 St & Central Park West,40.78275,-73.97137,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,25062,Customer,1969,0,start,4147368,86.64698490021182,2605.82147007123
488,2019-06-11 14:41:15.099,2019-06-11 14:49:23.678,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,31192,Subscriber,1961,2,end,4153135,854.0473729814446,72.10806954246536
329,2019-06-11 14:50:18.534,2019-06-11 14:55:47.869,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,487.0,E 20 St & FDR Drive,40.73314259,-73.97573881,31192,Subscriber,1953,1,start,4153135,72.10806954246536,1166.5213279162078
360,2019-06-11 16:39:32.315,2019-06-11 16:45:33.106,3521.0,Lenox Ave & W 111 St,40.7987859,-73.9523,3502.0,Lexington Ave & E 111 St,40.7954121,-73.9441232,27678,Subscriber,1983,2,end,4159954,798.0377723098406,71.48451852287705
907,2019-06-12 18:49:49.925,2019-06-12 19:04:57.378,3055.0,Greene Ave & Nostrand Ave,40.6883337,-73.950916,3042.0,Fulton St & Utica Ave,40.6794268,-73.9298911,27879,Subscriber,1984,1,end,4151233,2100.183864587064,72.06217004285827
1125,2019-06-12 22:47:53.717,2019-06-12 23:06:38.943,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,28808,Subscriber,1963,1,start,4152148,27.778117818243622,3486.4617398968167
858,2019-06-12 22:51:02.195,2019-06-12 23:05:20.398,3139.0,E 72 St & Park Ave,40.77118287540658,-73.96409422159195,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,21054,Subscriber,1990,1,end,4152148,2739.648281670785,27.778117818243622
343,2019-06-13 13:54:24.967,2019-06-13 14:00:08.127,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,34017,Subscriber,1977,2,end,4151372,591.9627938393368,74.90967966199435
148,2019-06-13 13:58:03.252,2019-06-13 14:00:31.336,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,31643,Subscriber,1982,1,start,4151372,74.90967966199435,665.9195112269438
375,2019-06-14 18:45:06.270,2019-06-14 18:51:21.895,3307.0,West End Ave & W 94 St,40.7941654,-73.974124,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,33896,Subscriber,1979,1,end,4153346,1003.6341212308241,32.30405706364737
589,2019-06-14 18:51:28.325,2019-06-14 19:01:17.364,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,3167.0,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,18155,Subscriber,1967,1,start,4153346,32.30405706364737,896.6439756589173
988,2019-06-15 14:29:18.474,2019-06-15 14:45:46.756,3131.0,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069,164.0,E 47 St & 2 Ave,40.75323098,-73.97032517,18093,Customer,1969,0,start,4153122,86.40193603460044,1606.9440723290224
405,2019-06-19 13:03:53.618,2019-06-19 13:10:38.917,195.0,Liberty St & Broadway,40.70905623,-74.01043382,309.0,Murray St & West St,40.7149787,-74.013012,19250,Subscriber,1988,1,start,4154645,46.05771038378938,710.903408693153
662,2019-06-19 13:10:58.968,2019-06-19 13:22:01.633,249.0,Harrison St & Hudson St,40.71870987,-74.0090009,195.0,Liberty St & Broadway,40.70905623,-74.01043382,31408,Subscriber,1978,1,end,4154645,1113.3438359805755,46.05771038378938
871,2019-06-20 08:39:22.081,2019-06-20 08:53:53.350,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,35143,Subscriber,1988,1,start,4155163,58.326903022843524,2137.201616334175
709,2019-06-20 08:42:02.344,2019-06-20 08:53:52.132,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,34020,Subscriber,1991,1,start,4155163,58.326903022843524,2427.448372304011
462,2019-06-20 08:53:57.624,2019-06-20 09:01:40.072,380.0,W 4 St & 7 Ave S,40.73401143,-74.00293877,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,31210,Subscriber,1990,2,start,4155163,58.326903022843524,678.9412540514564
346,2019-06-21 09:06:25.151,2019-06-21 09:12:11.657,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,508.0,W 46 St & 11 Ave,40.76341379,-73.99667444,29807,Customer,2000,1,start,4155808,97.91163718600274,1124.4559161139214
404,2019-06-21 09:07:11.307,2019-06-21 09:13:55.771,3236.0,W 42 St & Dyer Ave,40.75898481399634,-73.99379968643188,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,28187,Subscriber,1969,1,end,4155808,815.4761727929287,97.91163718600274
318,2019-06-21 09:12:38.731,2019-06-21 09:17:57.059,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,508.0,W 46 St & 11 Ave,40.76341379,-73.99667444,27706,Subscriber,1995,1,start,4155808,97.91163718600274,1124.4559161139214
260,2019-06-21 09:13:49.463,2019-06-21 09:18:09.722,499.0,Broadway & W 60 St,40.76915505,-73.98191841,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,30934,Subscriber,1980,1,end,4155808,1052.996920001155,97.91163718600274
1298,2019-06-21 13:38:33.599,2019-06-21 14:00:12.208,458.0,11 Ave & W 27 St,40.751396,-74.005226,266.0,Avenue D & E 8 St,40.72368361,-73.97574813,15867,Subscriber,1960,1,start,4156152,80.99388022381042,3986.2740763234456
264,2019-06-21 13:55:55.591,2019-06-21 14:00:20.063,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,458.0,11 Ave & W 27 St,40.751396,-74.005226,18728,Subscriber,1982,1,end,4156152,1123.4617769059848,80.99388022381042
2248,2019-06-21 18:12:35.326,2019-06-21 18:50:04.057,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,312.0,Allen St & Stanton St,40.722055,-73.989111,18093,Subscriber,1994,1,start,4158189,22.103083829763968,4126.666719988072
1431,2019-06-21 18:26:13.472,2019-06-21 18:50:04.680,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,303.0,Mercer St & Spring St,40.72362738,-73.99949601,32293,Subscriber,1978,1,start,4158189,22.103083829763968,4060.53848324797
730,2019-06-22 11:00:47.252,2019-06-22 11:12:57.855,3641.0,Broadway & W 25 St,40.74286877312112,-73.98918628692627,3427.0,Lafayette St & Jersey St,40.72430527250332,-73.99600982666016,15215,Customer,1971,1,start,4160659,45.60398586694024,2149.369756570892
1861,2019-06-22 13:14:03.731,2019-06-22 13:45:05.618,3509.0,Lenox Ave & W 115 St,40.8011939,-73.9500739,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,34166,Subscriber,1970,2,start,4156725,61.58864202800413,2516.453243913092
1703,2019-06-22 13:16:56.259,2019-06-22 13:45:19.377,3509.0,Lenox Ave & W 115 St,40.8011939,-73.9500739,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,32471,Subscriber,1970,1,start,4156725,61.58864202800413,2516.453243913092
1675,2019-06-23 12:32:56.908,2019-06-23 13:00:52.633,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,3709.0,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,34019,Customer,1969,0,end,4157006,2760.772825788791,84.88979615750077
1637,2019-06-23 12:33:19.743,2019-06-23 13:00:36.796,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,3709.0,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,15337,Customer,1969,0,end,4157006,2760.772825788791,84.88979615750077
726,2019-06-23 12:48:07.036,2019-06-23 13:00:13.137,3709.0,W 15 St & 6 Ave,40.738046142482766,-73.99642959237099,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,33985,Subscriber,1964,1,start,4157006,84.88979615750077,1360.888567556339
852,2019-06-24 14:45:30.458,2019-06-24 14:59:42.810,3168.0,Central Park West & W 85 St,40.78472675,-73.96961715,3151.0,E 81 St & York Ave,40.7728384,-73.94989233,25817,Customer,1983,1,end,4158238,2147.304138986212,92.23278798096902
320,2019-06-25 12:39:37.817,2019-06-25 12:44:58.713,3707.0,Lexington Ave & E 26 St,40.741459,-73.983293,497.0,E 17 St & Broadway,40.73704984,-73.99009296,34286,Subscriber,1988,1,end,4159036,705.4146204578254,83.13910767762849
328,2019-06-26 13:24:39.932,2019-06-26 13:30:08.670,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,16268,Subscriber,1962,1,start,4159483,82.01839827562688,671.1479236178599
203,2019-06-26 13:27:21.241,2019-06-26 13:30:44.703,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3708.0,W 13 St & 5 Ave,40.735445,-73.99431,38404,Subscriber,1972,1,start,4159483,82.01839827562688,841.896663876045
136,2019-06-26 13:28:41.377,2019-06-26 13:30:57.753,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,27014,Subscriber,1974,1,end,4159483,306.04622911591275,82.01839827562688
420,2019-06-26 17:10:27.747,2019-06-26 17:17:28.704,3617.0,28 Ave & 35 St,40.7671,-73.9169858,3572.0,34 Ave & 38 St,40.756913,-73.921631,28015,Subscriber,1981,1,end,4160707,1204.5150120129656,68.83704518020747
415,2019-06-26 20:37:19.081,2019-06-26 20:44:15.047,161.0,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,3746.0,6 Ave & Broome St,40.724308321602166,-74.00473035871983,15718,Customer,1969,0,start,4162085,23.443206462686497,800.7388520956165
