tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m
962,2015-06-17 15:51:00,2015-06-17 16:07:00,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19303.0,Subscriber,1990.0,1.0,,,,,,,,,,,,,end,3241607,1042.3773540711582,48.97678046457849
410,2015-06-18 11:31:00,2015-06-18 11:37:00,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,284.0,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,17579.0,Subscriber,1977.0,1.0,,,,,,,,,,,,,end,3241604,1445.3463607798674,82.24645618403426
949,2015-06-18 11:38:00,2015-06-18 11:54:00,284.0,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,17579.0,Subscriber,1978.0,1.0,,,,,,,,,,,,,start,3241604,82.24645618403426,1981.6448194417103
2633,2015-06-20 09:03:00,2015-06-20 09:46:00,279.0,Peck Slip & Front St,40.707873,-74.00167,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,17722.0,Subscriber,1973.0,1.0,,,,,,,,,,,,,end,3242240,3530.173722037749,89.26137299112811
1367,2015-06-20 09:21:00,2015-06-20 09:44:00,79.0,Franklin St & W Broadway,40.71911552,-74.00666661,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,14604.0,Customer,,0.0,,,,,,,,,,,,,end,3242240,2432.1786324294417,89.26137299112811
220,2015-06-20 09:40:00,2015-06-20 09:44:00,285.0,Broadway & E 14 St,40.73454567,-73.99074142,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,22078.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,end,3242240,657.9288618158469,89.26137299112811
176,2015-06-20 09:41:00,2015-06-20 09:44:00,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,18845.0,Subscriber,1957.0,1.0,,,,,,,,,,,,,end,3242240,488.64948625498727,89.26137299112811
1735,2015-06-20 09:44:00,2015-06-20 10:13:00,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,22078.0,Customer,,0.0,,,,,,,,,,,,,start,3242240,89.26137299112811,3340.434315621657
344,2015-06-20 09:46:00,2015-06-20 09:52:00,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,17242.0,Subscriber,1982.0,2.0,,,,,,,,,,,,,end,3242240,820.825760122784,89.26137299112811
1021,2015-06-20 11:45:00,2015-06-20 12:02:00,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,17115.0,Subscriber,1975.0,2.0,,,,,,,,,,,,,start,3242252,79.18233038077265,1415.8409227943623
180,2015-06-20 12:01:00,2015-06-20 12:04:00,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,18707.0,Subscriber,1970.0,1.0,,,,,,,,,,,,,start,3242252,79.18233038077265,590.2195680931377
929,2015-06-20 12:01:00,2015-06-20 12:17:00,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,15384.0,Subscriber,1991.0,2.0,,,,,,,,,,,,,end,3242252,1863.9248908874624,79.18233038077265
313,2015-06-20 12:01:00,2015-06-20 12:06:00,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,497.0,E 17 St & Broadway,40.73704984,-73.99009296,17330.0,Subscriber,1991.0,1.0,,,,,,,,,,,,,start,3242252,79.18233038077265,559.5682903536267
270,2015-06-20 12:02:00,2015-06-20 12:07:00,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,15066.0,Subscriber,1981.0,1.0,,,,,,,,,,,,,end,3242252,824.5920382600098,79.18233038077265
1084,2015-06-20 22:46:00,2015-06-20 23:04:00,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,499.0,Broadway & W 60 St,40.76915505,-73.98191841,17634.0,Customer,,0.0,,,,,,,,,,,,,start,3242735,86.80336975018862,1317.220856785521
1098,2015-06-20 22:46:00,2015-06-20 23:04:00,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,499.0,Broadway & W 60 St,40.76915505,-73.98191841,17594.0,Customer,,0.0,,,,,,,,,,,,,start,3242735,86.80336975018862,1317.220856785521
1123,2015-06-20 22:46:00,2015-06-20 23:04:00,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,499.0,Broadway & W 60 St,40.76915505,-73.98191841,21498.0,Customer,,0.0,,,,,,,,,,,,,start,3242735,86.80336975018862,1317.220856785521
1050,2015-06-20 22:47:00,2015-06-20 23:04:00,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,499.0,Broadway & W 60 St,40.76915505,-73.98191841,18176.0,Customer,,0.0,,,,,,,,,,,,,start,3242735,86.80336975018862,1317.220856785521
1941,2015-06-20 23:04:00,2015-06-20 23:37:00,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,19225.0,Customer,,0.0,,,,,,,,,,,,,start,3242735,86.80336975018862,3032.688361315587
1936,2015-06-20 23:04:00,2015-06-20 23:36:00,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,252.0,MacDougal St & Washington Sq,40.73226398,-73.99852205,17839.0,Customer,,0.0,,,,,,,,,,,,,start,3242735,86.80336975018862,3032.688361315587
1280,2015-06-21 15:08:00,2015-06-21 15:29:00,379.0,W 31 St & 7 Ave,40.749156,-73.9916,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,16059.0,Subscriber,1959.0,1.0,,,,,,,,,,,,,start,3244674,34.697801101948144,2204.4934802108114
1293,2015-06-21 15:08:00,2015-06-21 15:29:00,379.0,W 31 St & 7 Ave,40.749156,-73.9916,358.0,Christopher St & Greenwich St,40.73291553,-74.00711384,16839.0,Subscriber,1951.0,1.0,,,,,,,,,,,,,start,3244674,34.697801101948144,2204.4934802108114
808,2015-06-21 15:16:00,2015-06-21 15:30:00,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,379.0,W 31 St & 7 Ave,40.749156,-73.9916,19416.0,Customer,,0.0,,,,,,,,,,,,,end,3244674,2294.7574738995727,34.697801101948144
722,2015-06-21 16:37:00,2015-06-21 16:49:00,476.0,E 31 St & 3 Ave,40.74394314,-73.97966069,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,19800.0,Subscriber,1991.0,1.0,,,,,,,,,,,,,end,3242720,1913.1763987963147,96.10376607717568
404,2015-06-21 16:43:00,2015-06-21 16:50:00,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,411.0,E 6 St & Avenue D,40.72228087,-73.97668709,20714.0,Subscriber,1971.0,1.0,,,,,,,,,,,,,start,3242720,96.10376607717568,1152.8474831781923
232,2015-06-22 16:41:00,2015-06-22 16:45:00,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,17928.0,Subscriber,1959.0,1.0,,,,,,,,,,,,,end,3244662,637.5738115438714,81.21129586506541
263,2015-06-22 16:54:00,2015-06-22 16:59:00,137.0,E 56 St & Madison Ave,40.761628,-73.972924,522.0,E 51 St & Lexington Ave,40.75714758,-73.97207836,18528.0,Subscriber,1989.0,2.0,,,,,,,,,,,,,start,3244715,87.27405565684846,572.0926606552936
2141,2015-06-22 17:01:00,2015-06-22 17:37:00,251.0,Mott St & Prince St,40.72317958,-73.99480012,137.0,E 56 St & Madison Ave,40.761628,-73.972924,18783.0,Customer,,0.0,,,,,,,,,,,,,end,3244715,4741.716087300473,87.27405565684846
2168,2015-06-22 17:01:00,2015-06-22 17:37:00,251.0,Mott St & Prince St,40.72317958,-73.99480012,137.0,E 56 St & Madison Ave,40.761628,-73.972924,22219.0,Customer,,0.0,,,,,,,,,,,,,end,3244715,4741.716087300473,87.27405565684846
1634,2015-06-23 12:02:00,2015-06-23 12:30:00,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,463.0,9 Ave & W 16 St,40.74206539,-74.00443172,17125.0,Subscriber,1987.0,1.0,,,,,,,,,,,,,start,3244703,86.28895987816865,3854.66612782461
222,2015-06-23 12:28:00,2015-06-23 12:31:00,352.0,W 56 St & 6 Ave,40.76340613,-73.97722479,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,18631.0,Subscriber,1968.0,1.0,,,,,,,,,,,,,end,3244703,919.608110427691,86.28895987816865
1605,2015-06-23 12:29:00,2015-06-23 12:56:00,521.0,8 Ave & W 31 St,40.75096735,-73.99444208,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,19450.0,Subscriber,1988.0,1.0,,,,,,,,,,,,,end,3244703,2625.030404339024,86.28895987816865
855,2015-06-25 21:36:00,2015-06-25 21:50:00,398.0,Atlantic Ave & Furman St,40.69165183,-73.9999786,243.0,Fulton St & Rockwell Pl,40.688226,-73.979382,21062.0,Subscriber,1976.0,1.0,,,,,,,,,,,,,end,3249123,1871.6619548856472,95.78264289213415
571,2015-07-02 06:20:40,2015-07-02 06:30:11,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,19434.0,Subscriber,1959.0,1.0,,,,,,,,,,,,,end,3250844,1670.2352115986948,94.3738199278745
271,2015-07-06 23:44:58,2015-07-06 23:49:29,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,503.0,E 20 St & Park Ave,40.73827428,-73.98751968,19882.0,Subscriber,1990.0,1.0,,,,,,,,,,,,,end,3253306,680.3946978495806,19.190622604487718
444,2015-07-07 13:02:58,2015-07-07 13:10:22,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,17030.0,Subscriber,1961.0,1.0,,,,,,,,,,,,,end,3253289,1234.9188826669515,80.77284800965506
714,2015-07-08 18:07:18,2015-07-08 18:19:12,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,2022.0,E 60 St & York Ave,40.759107,-73.959223,18681.0,Subscriber,1968.0,1.0,,,,,,,,,,,,,start,3254129,29.493102216497512,2441.8562617141815
717,2015-07-08 18:07:37,2015-07-08 18:19:34,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,22355.0,Subscriber,1969.0,1.0,,,,,,,,,,,,,start,3254129,29.493102216497512,1975.2578429503183
1238,2015-07-08 18:19:09,2015-07-08 18:39:48,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,195.0,Liberty St & Broadway,40.70905623,-74.01043382,17440.0,Subscriber,1950.0,2.0,,,,,,,,,,,,,start,3254129,29.493102216497512,4724.241933841358
587,2015-07-09 08:45:29,2015-07-09 08:55:16,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,415.0,Pearl St & Hanover Square,40.7047177,-74.00926027,20595.0,Subscriber,1988.0,1.0,,,,,,,,,,,,,end,3254732,1967.7734110425363,73.93336180932388
532,2015-07-10 19:00:28,2015-07-10 19:09:20,310.0,State St & Smith St,40.68926942,-73.98912867,391.0,Clark St & Henry St,40.69760127,-73.99344559,17178.0,Subscriber,1991.0,1.0,,,,,,,,,,,,,start,3272565,72.73310900937926,1062.2112294119167
2362,2015-07-10 21:11:10,2015-07-10 21:50:33,282.0,Kent Ave & S 11 St,40.70827295,-73.96834101,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,20342.0,Subscriber,1981.0,2.0,,,,,,,,,,,,,end,3255857,2393.310793463603,77.77408369877152
553,2015-07-10 21:39:59,2015-07-10 21:49:12,401.0,Allen St & Rivington St,40.72019576,-73.98997825,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,18921.0,Subscriber,1988.0,1.0,,,,,,,,,,,,,end,3255857,924.4363149913193,77.77408369877152
599,2015-07-11 12:10:11,2015-07-11 12:20:10,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,153.0,E 40 St & 5 Ave,40.752062307,-73.9816324043,14930.0,Customer,,0.0,,,,,,,,,,,,,end,3255903,624.9268613289588,86.50523205668748
567,2015-07-11 12:10:43,2015-07-11 12:20:10,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,153.0,E 40 St & 5 Ave,40.752062307,-73.9816324043,21396.0,Customer,,0.0,,,,,,,,,,,,,end,3255903,624.9268613289588,86.50523205668748
737,2015-07-11 22:44:12,2015-07-11 22:56:29,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,495.0,W 47 St & 10 Ave,40.76269882,-73.99301222,21618.0,Subscriber,1990.0,2.0,,,,,,,,,,,,,end,3256456,917.5109492998637,17.058471145251847
794,2015-07-13 20:06:46,2015-07-13 20:20:00,430.0,York St & Jay St,40.7014851,-73.98656928,268.0,Howard St & Centre St,40.71910537,-73.99973337,15083.0,Subscriber,1976.0,2.0,,,,,,,,,,,,,end,3257679,2212.5245962811564,47.109185285630836
233,2015-07-14 19:50:37,2015-07-14 19:54:31,308.0,St James Pl & Oliver St,40.71307916,-73.99851193,306.0,Cliff St & Fulton St,40.70823502,-74.00530063,19946.0,Subscriber,1974.0,1.0,,,,,,,,,,,,,start,3258471,43.59907969092862,811.9019658197778
239,2015-07-14 19:50:44,2015-07-14 19:54:43,308.0,St James Pl & Oliver St,40.71307916,-73.99851193,306.0,Cliff St & Fulton St,40.70823502,-74.00530063,22259.0,Subscriber,1979.0,1.0,,,,,,,,,,,,,start,3258471,43.59907969092862,811.9019658197778
2443,2015-07-16 17:39:19,2015-07-16 18:20:02,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,218.0,Gallatin Pl & Livingston St,40.69028437,-73.98707105,22580.0,Subscriber,1986.0,2.0,,,,,,,,,,,,,end,3259471,7144.48204140525,72.12798104086028
348,2015-07-20 07:14:29,2015-07-20 07:20:18,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,444.0,Broadway & W 24 St,40.7423543,-73.98915076,22697.0,Subscriber,1971.0,1.0,,,,,,,,,,,,,end,3265424,1118.2012259882108,96.41985608461916
224,2015-07-20 08:25:47,2015-07-20 08:29:31,457.0,Broadway & W 58 St,40.76695317,-73.98169333,352.0,W 56 St & 6 Ave,40.76340613,-73.97722479,15437.0,Subscriber,1989.0,1.0,,,,,,,,,,,,,end,3262187,499.14567838586646,47.13976169231818
616,2015-07-20 08:29:26,2015-07-20 08:39:42,529.0,W 42 St & 8 Ave,40.7575699,-73.99098507,352.0,W 56 St & 6 Ave,40.76340613,-73.97722479,17462.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,end,3262187,1307.9488806498962,47.13976169231818
486,2015-07-20 08:29:31,2015-07-20 08:37:38,352.0,W 56 St & 6 Ave,40.76340613,-73.97722479,379.0,W 31 St & 7 Ave,40.749156,-73.9916,22090.0,Subscriber,1987.0,1.0,,,,,,,,,,,,,start,3262187,47.13976169231818,1992.217969225627
3643,2015-07-20 08:29:43,2015-07-20 09:30:26,437.0,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,352.0,W 56 St & 6 Ave,40.76340613,-73.97722479,22456.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,end,3262187,9482.097121748835,47.13976169231818
643,2015-07-20 09:48:47,2015-07-20 09:59:30,285.0,Broadway & E 14 St,40.73454567,-73.99074142,401.0,Allen St & Rivington St,40.72019576,-73.98997825,17367.0,Subscriber,1998.0,1.0,,,,,,,,,,,,,start,3261446,71.64349782481446,1583.2791132648313
181,2015-07-22 15:27:43,2015-07-22 15:30:45,350.0,Clinton St & Grand St,40.71559509,-73.9870295,502.0,Henry St & Grand St,40.714215,-73.981346,18250.0,Subscriber,1970.0,1.0,,,,,,,,,,,,,start,3262898,47.57127172278173,492.5790759263996
1402,2015-07-24 09:07:26,2015-07-24 09:30:49,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,153.0,E 40 St & 5 Ave,40.752062307,-73.9816324043,20615.0,Subscriber,1984.0,2.0,,,,,,,,,,,,,end,3264193,2285.2806005026305,22.029613853420145
437,2015-07-24 09:29:57,2015-07-24 09:37:14,367.0,E 53 St & Lexington Ave,40.75828065,-73.97069431,153.0,E 40 St & 5 Ave,40.752062307,-73.9816324043,22568.0,Subscriber,1956.0,1.0,,,,,,,,,,,,,end,3264193,1156.0036054505874,22.029613853420145
649,2015-07-28 19:54:29,2015-07-28 20:05:18,379.0,W 31 St & 7 Ave,40.749156,-73.9916,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,16068.0,Subscriber,1983.0,2.0,,,,,,,,,,,,,end,3266162,1658.7989644228205,24.304868607237776
194,2015-07-28 20:05:56,2015-07-28 20:09:11,461.0,E 20 St & 2 Ave,40.73587678,-73.98205027,297.0,E 15 St & 3 Ave,40.734232,-73.986923,16068.0,Subscriber,1984.0,2.0,,,,,,,,,,,,,start,3266162,24.304868607237776,439.69888916085335
667,2015-07-29 14:00:29,2015-07-29 14:11:37,250.0,Lafayette St & Jersey St,40.72456089,-73.99565293,254.0,W 11 St & 6 Ave,40.73532427,-73.99800419,20586.0,Subscriber,1972.0,1.0,,,,,,,,,,,,,end,3266829,1165.6166857918138,84.89969281624123
714,2015-07-30 09:42:52,2015-07-30 09:54:46,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,382.0,University Pl & E 14 St,40.73492695,-73.99200509,22719.0,Subscriber,1988.0,2.0,,,,,,,,,,,,,end,3267460,1324.4528783338387,40.191774531709505
537,2015-07-30 09:45:18,2015-07-30 09:54:16,382.0,University Pl & E 14 St,40.73492695,-73.99200509,459.0,W 20 St & 11 Ave,40.746745,-74.007756,18229.0,Subscriber,1981.0,2.0,,,,,,,,,,,,,start,3267460,40.191774531709505,1862.8872321416166
1078,2015-07-30 09:55:25,2015-07-30 10:13:23,400.0,Pitt St & Stanton St,40.71926081,-73.98178024,382.0,University Pl & E 14 St,40.73492695,-73.99200509,23521.0,Subscriber,1974.0,2.0,,,,,,,,,,,,,end,3267460,1961.5436609299738,40.191774531709505
435,2015-07-30 12:52:17,2015-07-30 12:59:32,363.0,West Thames St,40.70834698,-74.01713445,146.0,Hudson St & Reade St,40.71625008,-74.0091059,21546.0,Subscriber,1988.0,1.0,,,,,,,,,,,,,end,3268103,1103.440158540662,35.40134996751689
755,2015-07-31 23:09:16,2015-07-31 23:21:51,401.0,Allen St & Rivington St,40.72019576,-73.98997825,285.0,Broadway & E 14 St,40.73454567,-73.99074142,18854.0,Subscriber,1979.0,1.0,,,,,,,,,,,,,end,3268832,1583.2791132648313,71.64349782481446
1475,2015-07-31 23:35:43,2015-08-01 00:00:18,316.0,Fulton St & William St,40.70955958,-74.00653609,428.0,E 3 St & 1 Ave,40.72467721,-73.98783413,16471.0,Customer,,0.0,,,,,,,,,,,,,end,3268834,2235.054780076028,85.69858097257263
731,2015-08-02 15:57:56,2015-08-02 16:10:07,263.0,Elizabeth St & Hester St,40.71729,-73.996375,312.0,Allen St & E Houston St,40.722055,-73.989111,16533.0,Subscriber,1964.0,1.0,,,,,,,,,,,,,start,3269368,97.77740659234513,903.3874567890758
1931,2015-08-03 13:18:39,2015-08-03 13:50:50,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,442.0,W 27 St & 7 Ave,40.746647,-73.993915,22036.0,Subscriber,1981.0,1.0,,,,,,,,,,,,,start,3270787,86.95463817136981,2007.455188150057
272,2015-08-03 13:45:07,2015-08-03 13:49:40,520.0,W 52 St & 5 Ave,40.75992262,-73.97648516,484.0,W 44 St & 5 Ave,40.75500254,-73.98014437,22236.0,Subscriber,1941.0,1.0,,,,,,,,,,,,,start,3270787,86.95463817136981,544.375438957661
616,2015-08-04 16:29:43,2015-08-04 16:40:00,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,24065.0,Subscriber,1955.0,1.0,,,,,,,,,,,,,end,3270730,1385.149342171646,76.0827327470458
966,2015-08-06 19:39:01,2015-08-06 19:55:07,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,511.0,E 14 St & Avenue B,40.72938685,-73.97772429,19049.0,Subscriber,1978.0,1.0,,,,,,,,,,,,,start,3272831,94.2497638767843,2066.161926082758
574,2015-08-06 19:45:28,2015-08-06 19:55:03,294.0,Washington Square E,40.73049393,-73.9957214,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,16918.0,Subscriber,1988.0,1.0,,,,,,,,,,,,,end,3272831,1631.7113191491148,94.2497638767843
520,2015-08-06 19:46:06,2015-08-06 19:54:47,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,22081.0,Subscriber,1987.0,2.0,,,,,,,,,,,,,start,3272831,94.2497638767843,1058.1815740077582
608,2015-08-06 19:54:24,2015-08-06 20:04:32,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,405.0,Washington St & Gansevoort St,40.739323,-74.008119,14585.0,Subscriber,1982.0,1.0,,,,,,,,,,,,,start,3272831,94.2497638767843,1533.2209658813008
403,2015-08-06 19:55:28,2015-08-06 20:02:11,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,463.0,9 Ave & W 16 St,40.74206539,-74.00443172,18877.0,Subscriber,1985.0,1.0,,,,,,,,,,,,,start,3272831,94.2497638767843,1137.7717260654706
613,2015-08-06 19:55:48,2015-08-06 20:06:02,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,497.0,E 17 St & Broadway,40.73704984,-73.99009296,16918.0,Subscriber,1991.0,1.0,,,,,,,,,,,,,start,3272831,94.2497638767843,869.1354298378368
712,2015-08-06 23:15:43,2015-08-06 23:27:36,267.0,Broadway & W 36 St,40.75097711,-73.98765428,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,21658.0,Customer,,0.0,,,,,,,,,,,,,end,3272829,834.392830373136,43.8609445768369
736,2015-08-07 15:02:10,2015-08-07 15:14:26,402.0,Broadway & E 22 St,40.7403432,-73.98955109,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,15803.0,Subscriber,1976.0,1.0,,,,,,,,,,,,,end,3272811,2276.4274001327417,76.0827327470458
420,2015-08-07 15:07:42,2015-08-07 15:14:42,332.0,Cherry St,40.71219906,-73.97948148,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,19836.0,Subscriber,1970.0,1.0,,,,,,,,,,,,,end,3272811,987.7872343425859,76.0827327470458
490,2015-08-09 13:51:49,2015-08-09 14:00:00,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,250.0,Lafayette St & Jersey St,40.72456089,-73.99565293,22645.0,Subscriber,1982.0,2.0,,,,,,,,,,,,,end,3273926,783.3545518723804,64.23308592633553
415,2015-08-09 13:52:35,2015-08-09 13:59:30,250.0,Lafayette St & Jersey St,40.72456089,-73.99565293,475.0,E 16 St & Irving Pl,40.73524276,-73.98758561,22417.0,Subscriber,1970.0,1.0,,,,,,,,,,,,,start,3273926,64.23308592633553,1304.5164969211085
220,2015-08-09 13:57:02,2015-08-09 14:00:43,250.0,Lafayette St & Jersey St,40.72456089,-73.99565293,293.0,Lafayette St & E 8 St,40.73028666,-73.9907647,22321.0,Subscriber,1967.0,1.0,,,,,,,,,,,,,start,3273926,64.23308592633553,694.6999692754331
457,2015-08-09 13:59:29,2015-08-09 14:07:06,250.0,Lafayette St & Jersey St,40.72456089,-73.99565293,2004.0,6 Ave & Broome St,40.724399,-74.004704,21044.0,Subscriber,1986.0,2.0,,,,,,,,,,,,,start,3273926,64.23308592633553,793.7756535533622
649,2015-08-11 18:58:25,2015-08-11 19:09:14,280.0,E 10 St & 5 Ave,40.73331967,-73.99510132,459.0,W 20 St & 11 Ave,40.746745,-74.007756,21511.0,Subscriber,1989.0,1.0,,,,,,,,,,,,,start,3275832,79.55036046918711,1773.0564714354414
393,2015-08-11 19:10:12,2015-08-11 19:16:46,280.0,E 10 St & 5 Ave,40.73331967,-73.99510132,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,18271.0,Subscriber,1964.0,1.0,,,,,,,,,,,,,start,3275832,79.55036046918711,722.8356458989361
2332,2015-08-12 12:51:32,2015-08-12 13:30:24,290.0,2 Ave & E 58 St,40.76020258,-73.96478473,279.0,Peck Slip & Front St,40.707873,-74.00167,17950.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,start,3275883,59.399637931647455,6654.472706641439
1232,2015-08-12 13:09:49,2015-08-12 13:30:21,290.0,2 Ave & E 58 St,40.76020258,-73.96478473,290.0,2 Ave & E 58 St,40.76020258,-73.96478473,22924.0,Subscriber,1975.0,1.0,,,,,,,,,,,,,both,3275883,59.399637931647455,59.399637931647455
583,2015-08-12 18:09:57,2015-08-12 18:19:40,519.0,Pershing Square North,40.751873,-73.977706,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,18305.0,Subscriber,1991.0,1.0,,,,,,,,,,,,,end,3275846,2480.57734357661,80.63578337656301
595,2015-08-12 18:10:17,2015-08-12 18:20:13,369.0,Washington Pl & 6 Ave,40.73224119,-74.00026394,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,22453.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,end,3275846,1431.2322644658957,80.63578337656301
468,2015-08-12 18:12:20,2015-08-12 18:20:09,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,21452.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,end,3275846,1687.8403576415653,80.63578337656301
1619,2015-08-12 19:46:25,2015-08-12 20:13:25,312.0,Allen St & E Houston St,40.722055,-73.989111,281.0,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,22584.0,Subscriber,1992.0,2.0,,,,,,,,,,,,,end,3276532,4810.1848039735005,84.88200140919649
1231,2015-08-14 16:51:09,2015-08-14 17:11:40,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,276.0,Duane St & Greenwich St,40.71748752,-74.0104554,19355.0,Subscriber,1968.0,1.0,,,,,,,,,,,,,start,3277774,41.52378407473548,2807.451241107909
514,2015-08-14 17:10:59,2015-08-14 17:19:33,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,21639.0,Subscriber,1989.0,1.0,,,,,,,,,,,,,end,3277774,954.8011231525044,41.52378407473548
398,2015-08-14 17:11:24,2015-08-14 17:18:03,485.0,W 37 St & 5 Ave,40.75038009,-73.98338988,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,23069.0,Subscriber,1985.0,1.0,,,,,,,,,,,,,end,3277774,1525.6029579146702,41.52378407473548
1064,2015-08-14 17:53:26,2015-08-14 18:11:11,151.0,Cleveland Pl & Spring St,40.7218158,-73.99720307,497.0,E 17 St & Broadway,40.73704984,-73.99009296,17219.0,Customer,,0.0,,,,,,,,,,,,,start,3277746,54.30405169034455,1743.7327611889468
346,2015-08-14 18:06:42,2015-08-14 18:12:28,151.0,Cleveland Pl & Spring St,40.7218158,-73.99720307,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,20284.0,Subscriber,1987.0,1.0,,,,,,,,,,,,,start,3277746,54.30405169034455,726.7495813101448
