tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Bike ID,User Type,Birth Year,Gender,crash_match_type,matched_crash_id,dist_to_crash_start_m,dist_to_crash_end_m
1694,2016-06-30 09:14:24,2016-06-30 09:42:38,330.0,Reade St & Broadway,40.71450451,-74.00562789,3259.0,9 Ave & W 28 St,40.74937024193277,-73.99923384189606,22782.0,Subscriber,1978.0,1.0,,,,,,,,,,,,,start,3471897,69.48327746570752,3959.92315650271
678,2016-06-30 09:42:35,2016-06-30 09:53:53,315.0,South St & Gouverneur Ln,40.70355377,-74.00670227,330.0,Reade St & Broadway,40.71450451,-74.00562789,25701.0,Subscriber,1966.0,1.0,,,,,,,,,,,,,end,3471897,1180.3564430324886,69.48327746570752
391,2016-06-30 11:24:10,2016-06-30 11:30:41,474.0,5 Ave & E 29 St,40.7451677,-73.98683077,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,23634.0,Subscriber,1989.0,1.0,,,,,,,,,,,,,end,3471926,908.2999779365308,42.21221905933118
523,2016-06-30 11:29:29,2016-06-30 11:38:12,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,22054.0,Subscriber,1985.0,2.0,,,,,,,,,,,,,end,3471926,1120.6195545608316,42.21221905933118
537,2016-06-30 11:30:44,2016-06-30 11:39:41,168.0,W 18 St & 6 Ave,40.73971301,-73.99456405,297.0,E 15 St & 3 Ave,40.734232,-73.986923,18941.0,Subscriber,1971.0,1.0,,,,,,,,,,,,,start,3471926,42.21221905933118,926.1345363106202
726,2016-06-30 19:06:56,2016-06-30 19:19:03,320.0,Leonard St & Church St,40.717571,-74.005549,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,17180.0,Subscriber,1985.0,1.0,,,,,,,,,,,,,end,3473360,1040.6414079578967,60.4494182406776
261,2016-06-30 19:19:00,2016-06-30 19:23:21,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,356.0,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,19556.0,Subscriber,1989.0,1.0,,,,,,,,,,,,,start,3473360,60.4494182406776,959.3096442948386
429,2016-06-30 22:32:02,2016-06-30 22:39:11,490.0,8 Ave & W 33 St,40.751551,-73.993934,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,25683.0,Subscriber,1991.0,1.0,,,,,,,,,,,,,end,3471965,1288.5595168339935,15.897142241878894
398,2016-07-01 11:29:37,2016-07-01 11:36:16,379.0,W 31 St & 7 Ave,40.749156,-73.9916,493.0,W 45 St & 6 Ave,40.7568001,-73.98291153,21171.0,Subscriber,1978.0,2.0,,,,,,,,,,,,,end,3473429,1206.7429735639064,85.09683406727825
655,2016-07-01 17:44:05,2016-07-01 17:55:00,519.0,Pershing Square North,40.751873,-73.977706,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,25604.0,Subscriber,1978.0,1.0,,,,,,,,,,,,,end,3472971,1741.2618820565983,91.25327123265899
561,2016-07-01 17:44:56,2016-07-01 17:54:17,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,357.0,E 11 St & Broadway,40.73261787,-73.99158043,25513.0,Subscriber,1958.0,1.0,,,,,,,,,,,,,start,3472971,91.25327123265899,1321.9935455896875
246,2016-07-01 17:45:25,2016-07-01 17:49:32,446.0,W 24 St & 7 Ave,40.74487634,-73.99529885,388.0,W 26 St & 10 Ave,40.749717753,-74.002950346,23879.0,Subscriber,1980.0,1.0,,,,,,,,,,,,,start,3472971,91.25327123265899,876.5972543753905
1176,2016-07-01 19:24:05,2016-07-01 19:43:42,3125.0,45 Rd & 11 St,40.74708586,-73.94977234,3082.0,Hope St & Union Ave,40.71167351,-73.95141312,20573.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,end,3474522,3937.454548294971,14.751657329068555
260,2016-07-01 20:50:12,2016-07-01 20:54:33,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,23925.0,Subscriber,1987.0,1.0,,,,,,,,,,,,,end,3473423,582.9861580832114,88.16159495654847
271,2016-07-01 20:50:13,2016-07-01 20:54:44,450.0,W 49 St & 8 Ave,40.76227205,-73.98788205,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,15298.0,Subscriber,1989.0,2.0,,,,,,,,,,,,,end,3473423,582.9861580832114,88.16159495654847
234,2016-07-04 11:15:29,2016-07-04 11:19:23,412.0,Forsyth St & Canal St,40.7158155,-73.99422366,473.0,Rivington St & Chrystie St,40.72110063,-73.9919254,22512.0,Subscriber,1992.0,1.0,,,,,,,,,,,,,start,3474160,85.58430874193698,651.0220787095543
316,2016-07-04 11:16:47,2016-07-04 11:22:03,263.0,Elizabeth St & Hester St,40.71759081805981,-73.99622440338135,412.0,Forsyth St & Canal St,40.7158155,-73.99422366,25611.0,Subscriber,1950.0,1.0,,,,,,,,,,,,,end,3474160,343.61418226087625,85.58430874193698
1015,2016-07-05 18:42:11,2016-07-05 18:59:07,459.0,W 20 St & 11 Ave,40.746745,-74.007756,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,21352.0,Subscriber,1965.0,1.0,,,,,,,,,,,,,end,4023709,995.7876621649012,34.59174708906451
816,2016-07-05 18:45:24,2016-07-05 18:59:00,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,151.0,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,16611.0,Subscriber,1982.0,1.0,,,,,,,,,,,,,start,4023709,34.59174708906451,1902.2428577623855
384,2016-07-05 18:53:45,2016-07-05 19:00:10,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,23608.0,Subscriber,1970.0,1.0,,,,,,,,,,,,,start,4023709,34.59174708906451,924.7557162109373
1070,2016-07-05 18:59:04,2016-07-05 19:16:54,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,14948.0,Subscriber,1987.0,2.0,,,,,,,,,,,,,start,4023709,34.59174708906451,2049.5551402133156
544,2016-07-05 19:00:08,2016-07-05 19:09:13,497.0,E 17 St & Broadway,40.73704984,-73.99009296,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,22063.0,Subscriber,1968.0,1.0,,,,,,,,,,,,,end,4023709,1054.9844839366735,34.59174708906451
515,2016-07-05 19:00:34,2016-07-05 19:09:10,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,25648.0,Subscriber,1994.0,2.0,,,,,,,,,,,,,end,4023709,1349.9137244323383,34.59174708906451
1164,2016-07-05 19:00:49,2016-07-05 19:20:14,367.0,E 53 St & Lexington Ave,40.75828065,-73.97069431,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,17255.0,Subscriber,1982.0,1.0,,,,,,,,,,,,,end,4023709,3442.456158381965,34.59174708906451
727,2016-07-05 19:01:00,2016-07-05 19:13:07,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,284.0,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,18237.0,Subscriber,1990.0,1.0,,,,,,,,,,,,,end,4023709,1296.8867245290166,34.59174708906451
1744,2016-07-07 13:38:36,2016-07-07 14:07:40,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,16561.0,Subscriber,1987.0,2.0,,,,,,,,,,,,,both,3476699,84.46370132205573,84.46370132205573
334,2016-07-07 14:07:18,2016-07-07 14:12:52,323.0,Lawrence St & Willoughby St,40.69236178,-73.98631746,3222.0,Hanson Pl & St Felix St,40.685159599891776,-73.97711366415024,24310.0,Subscriber,1969.0,1.0,,,,,,,,,,,,,start,3476699,84.46370132205573,1164.9757254792519
571,2016-07-07 17:32:52,2016-07-07 17:42:24,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,500.0,Broadway & W 51 St,40.76228826,-73.98336183,25239.0,Subscriber,1973.0,1.0,,,,,,,,,,,,,start,3476929,75.74927505328543,1692.9432847622181
1250,2016-07-07 17:41:10,2016-07-07 18:02:00,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,394.0,E 9 St & Avenue C,40.72521311,-73.97768752,16750.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,start,3476929,75.74927505328543,2526.6149677032013
415,2016-07-07 17:41:49,2016-07-07 17:48:45,519.0,Pershing Square North,40.751873,-73.977706,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,21192.0,Subscriber,1993.0,2.0,,,,,,,,,,,,,end,3476929,841.0178747720182,75.74927505328543
314,2016-07-07 17:42:16,2016-07-07 17:47:31,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,466.0,W 25 St & 6 Ave,40.74395411,-73.99144871,18336.0,Subscriber,1961.0,1.0,,,,,,,,,,,,,start,3476929,75.74927505328543,614.0745228468483
207,2016-07-08 10:48:55,2016-07-08 10:52:22,116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,346.0,Bank St & Hudson St,40.73652889,-74.00618026,22611.0,Subscriber,1990.0,1.0,,,,,,,,,,,,,start,3477277,84.86649751652082,785.7397632583718
358,2016-07-08 10:51:15,2016-07-08 10:57:14,116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,3255.0,8 Ave & W 31 St,40.7505853470215,-73.9946848154068,25048.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,start,3477277,84.86649751652082,1056.5363831094546
1066,2016-07-08 10:52:39,2016-07-08 11:10:26,116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,457.0,Broadway & W 58 St,40.76695317,-73.98169333,21323.0,Subscriber,1963.0,2.0,,,,,,,,,,,,,start,3477277,84.86649751652082,3179.6006401056984
604,2016-07-08 12:04:08,2016-07-08 12:14:12,527.0,E 33 St & 2 Ave,40.744023,-73.976056,326.0,E 11 St & 1 Ave,40.72953837,-73.98426726,20812.0,Subscriber,1989.0,2.0,,,,,,,,,,,,,start,3478868,85.10907916283352,1835.6877864918501
349,2016-07-08 12:08:59,2016-07-08 12:14:49,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,300.0,Shevchenko Pl & E 7 St,40.728145,-73.990214,20733.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,start,3479568,78.8021337945773,916.329162407686
1355,2016-07-08 17:24:02,2016-07-08 17:46:37,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,3127.0,9 St & 44 Rd,40.74966,-73.9521,19482.0,Subscriber,1971.0,2.0,,,,,,,,,,,,,end,3476763,1415.5800594149812,24.047193201160162
1340,2016-07-08 17:24:17,2016-07-08 17:46:37,455.0,1 Ave & E 44 St,40.75001986,-73.96905301,3127.0,9 St & 44 Rd,40.74966,-73.9521,20292.0,Subscriber,1968.0,1.0,,,,,,,,,,,,,end,3476763,1415.5800594149812,24.047193201160162
1622,2016-07-10 14:02:42,2016-07-10 14:29:45,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,16338.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,start,3478835,88.83829126904506,2206.4887980928856
1377,2016-07-10 14:06:48,2016-07-10 14:29:45,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,24598.0,Subscriber,1989.0,2.0,,,,,,,,,,,,,start,3478835,88.83829126904506,2206.4887980928856
1914,2016-07-10 14:29:49,2016-07-10 15:01:44,304.0,Broadway & Battery Pl,40.70463334,-74.01361706,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,16270.0,Subscriber,1969.0,1.0,,,,,,,,,,,,,end,3478835,3960.8168193400948,88.83829126904506
1279,2016-07-10 14:38:45,2016-07-10 15:00:04,492.0,W 33 St & 7 Ave,40.75019995,-73.99093085,3140.0,1 Ave & E 78 St,40.77140426,-73.9535166,17664.0,Subscriber,1981.0,1.0,,,,,,,,,,,,,start,3478165,56.680922633870985,3896.6704020490447
961,2016-07-11 20:28:51,2016-07-11 20:44:52,347.0,Greenwich St & W Houston St,40.728846,-74.008591,453.0,W 22 St & 8 Ave,40.74475148,-73.99915362,24977.0,Subscriber,,0.0,,,,,,,,,,,,,start,3478143,65.93045269364124,1951.8283828796816
564,2016-07-12 07:25:48,2016-07-12 07:35:12,342.0,Columbia St & Rivington St,40.71739973,-73.98016555,2004.0,6 Ave & Broome St,40.724399,-74.004704,25059.0,Subscriber,1958.0,2.0,,,,,,,,,,,,,start,4023732,91.64395613451151,2214.92346189188
587,2016-07-13 21:00:04,2016-07-13 21:09:51,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,21263.0,Subscriber,1949.0,1.0,,,,,,,,,,,,,end,3479562,2438.4890125934453,18.893653817277336
2185,2016-07-13 21:00:45,2016-07-13 21:37:11,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,402.0,Broadway & E 22 St,40.7403432,-73.98955109,25736.0,Subscriber,1980.0,1.0,,,,,,,,,,,,,start,3479562,18.893653817277336,2003.018607258631
786,2016-07-14 09:32:49,2016-07-14 09:45:56,436.0,Hancock St & Bedford Ave,40.68216564,-73.95399026,467.0,Dean St & 4 Ave,40.68312489,-73.97895137,25963.0,Subscriber,1989.0,1.0,,,,,,,,,,,,,end,3479917,2160.9704690471976,90.29438082421885
720,2016-07-14 12:47:30,2016-07-14 12:59:31,444.0,Broadway & W 24 St,40.7423543,-73.98915076,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,23974.0,Subscriber,1959.0,1.0,,,,,,,,,,,,,start,3480865,96.77799765592388,1402.8587659896366
350,2016-07-14 12:54:26,2016-07-14 13:00:16,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,444.0,Broadway & W 24 St,40.7423543,-73.98915076,16220.0,Subscriber,1985.0,2.0,,,,,,,,,,,,,end,3480865,1037.287559568909,96.77799765592388
1161,2016-07-14 12:59:12,2016-07-14 13:18:33,530.0,11 Ave & W 59 St,40.771522,-73.990541,444.0,Broadway & W 24 St,40.7423543,-73.98915076,22304.0,Subscriber,1978.0,1.0,,,,,,,,,,,,,end,3480865,3334.055258448395,96.77799765592388
478,2016-07-14 12:59:32,2016-07-14 13:07:31,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,444.0,Broadway & W 24 St,40.7423543,-73.98915076,24905.0,Subscriber,1989.0,2.0,,,,,,,,,,,,,end,3480865,792.3801739702548,96.77799765592388
552,2016-07-14 13:00:05,2016-07-14 13:09:17,546.0,E 30 St & Park Ave S,40.74444921,-73.98303529,444.0,Broadway & W 24 St,40.7423543,-73.98915076,17766.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,end,3480865,638.8657322502103,96.77799765592388
2191,2016-07-14 13:00:10,2016-07-14 13:36:42,444.0,Broadway & W 24 St,40.7423543,-73.98915076,245.0,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,24988.0,Subscriber,1989.0,2.0,,,,,,,,,,,,,start,3480865,96.77799765592388,5471.210821197996
268,2016-07-14 19:59:37,2016-07-14 20:04:06,317.0,E 6 St & Avenue B,40.72453734,-73.98185424,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,24329.0,Subscriber,1985.0,1.0,,,,,,,,,,,,,start,3480852,79.7789436855973,252.00520118697247
886,2016-07-15 16:44:11,2016-07-15 16:58:57,285.0,Broadway & E 14 St,40.73454567,-73.99074142,263.0,Elizabeth St & Hester St,40.71759081805981,-73.99622440338135,17562.0,Subscriber,1968.0,2.0,,,,,,,,,,,,,start,3480866,72.90559532731902,1990.079023179339
136,2016-07-15 16:44:52,2016-07-15 16:47:09,497.0,E 17 St & Broadway,40.73704984,-73.99009296,285.0,Broadway & E 14 St,40.73454567,-73.99074142,18082.0,Subscriber,1967.0,1.0,,,,,,,,,,,,,end,3480866,244.81321178179047,72.90559532731902
406,2016-07-15 16:45:24,2016-07-15 16:52:11,285.0,Broadway & E 14 St,40.73454567,-73.99074142,251.0,Mott St & Prince St,40.72317958,-73.99480012,15116.0,Subscriber,1986.0,1.0,,,,,,,,,,,,,start,3480866,72.90559532731902,1359.8965594245865
695,2016-07-15 16:45:58,2016-07-15 16:57:34,285.0,Broadway & E 14 St,40.73454567,-73.99074142,257.0,Lispenard St & Broadway,40.71939226,-74.00247214,25238.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,start,3480866,72.90559532731902,2015.7769113705715
552,2016-07-16 10:49:28,2016-07-16 10:58:40,72.0,W 52 St & 11 Ave,40.76727216,-73.99392888,3167.0,Amsterdam Ave & W 73 St,40.77966809007312,-73.98093044757842,17707.0,Subscriber,1982.0,1.0,,,,,,,,,,,,,end,3481328,1783.8700993120933,84.72345133095385
1398,2016-07-16 15:42:35,2016-07-16 16:05:54,303.0,Mercer St & Spring St,40.72362738,-73.99949601,268.0,Howard St & Centre St,40.71910537,-73.99973337,19730.0,Customer,,0.0,,,,,,,,,,,,,start,3481743,88.18574624558103,442.2599517585465
1385,2016-07-16 15:42:42,2016-07-16 16:05:48,303.0,Mercer St & Spring St,40.72362738,-73.99949601,268.0,Howard St & Centre St,40.71910537,-73.99973337,18128.0,Customer,,0.0,,,,,,,,,,,,,start,3481743,88.18574624558103,442.2599517585465
1113,2016-07-16 15:47:01,2016-07-16 16:05:34,303.0,Mercer St & Spring St,40.72362738,-73.99949601,268.0,Howard St & Centre St,40.71910537,-73.99973337,19162.0,Customer,,0.0,,,,,,,,,,,,,start,3481743,88.18574624558103,442.2599517585465
1170,2016-07-16 15:47:02,2016-07-16 16:06:32,303.0,Mercer St & Spring St,40.72362738,-73.99949601,268.0,Howard St & Centre St,40.71910537,-73.99973337,19003.0,Customer,,0.0,,,,,,,,,,,,,start,3481743,88.18574624558103,442.2599517585465
286,2016-07-16 16:05:00,2016-07-16 16:09:46,303.0,Mercer St & Spring St,40.72362738,-73.99949601,347.0,Greenwich St & W Houston St,40.728846,-74.008591,25150.0,Subscriber,1964.0,1.0,,,,,,,,,,,,,start,3481743,88.18574624558103,1047.5421543876032
537,2016-07-19 17:31:03,2016-07-19 17:40:01,437.0,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,3042.0,Fulton St & Utica Ave,40.6794268,-73.9298911,19958.0,Subscriber,1994.0,1.0,,,,,,,,,,,,,end,3490220,1779.9847973891442,72.06217004285827
896,2016-07-20 11:41:46,2016-07-20 11:56:42,350.0,Clinton St & Grand St,40.71559509,-73.9870295,361.0,Allen St & Hester St,40.71605866,-73.99190759,19301.0,Subscriber,1967.0,1.0,,,,,,,,,,,,,start,3483561,79.65940727865178,368.4281415897741
1187,2016-07-20 16:40:30,2016-07-20 17:00:17,3260.0,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,22022.0,Subscriber,1981.0,1.0,,,,,,,,,,,,,end,3486400,3323.6258282556646,27.778117818243622
750,2016-07-20 16:47:24,2016-07-20 16:59:54,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,526.0,E 33 St & 5 Ave,40.74765947,-73.98490707,22129.0,Subscriber,1980.0,1.0,,,,,,,,,,,,,start,3486400,27.778117818243622,1088.775922819092
493,2016-07-20 16:51:55,2016-07-20 17:00:08,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,24918.0,Subscriber,1971.0,1.0,,,,,,,,,,,,,end,3486400,1470.8229152990998,27.778117818243622
278,2016-07-20 16:56:13,2016-07-20 17:00:52,267.0,Broadway & W 36 St,40.75097711,-73.98765428,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,22950.0,Subscriber,1979.0,1.0,,,,,,,,,,,,,end,3486400,659.5358592841832,27.778117818243622
819,2016-07-20 16:59:11,2016-07-20 17:12:50,496.0,E 16 St & 5 Ave,40.73726186,-73.99238967,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,26092.0,Subscriber,1975.0,1.0,,,,,,,,,,,,,end,3486400,2153.759243590157,27.778117818243622
956,2016-07-20 16:59:36,2016-07-20 17:15:33,468.0,Broadway & W 55 St,40.7652654,-73.98192338,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,23197.0,Subscriber,1983.0,1.0,,,,,,,,,,,,,end,3486400,1196.3750721409958,27.778117818243622
945,2016-07-20 16:59:40,2016-07-20 17:15:26,454.0,E 51 St & 1 Ave,40.75455731,-73.96592976,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,17347.0,Subscriber,1964.0,1.0,,,,,,,,,,,,,end,3486400,2063.145588142817,27.778117818243622
378,2016-07-20 16:59:49,2016-07-20 17:06:08,359.0,E 47 St & Park Ave,40.75510267,-73.97498696,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,16132.0,Subscriber,1982.0,1.0,,,,,,,,,,,,,end,3486400,1298.3567684636714,27.778117818243622
393,2016-07-20 17:00:08,2016-07-20 17:06:41,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,519.0,Pershing Square North,40.751873,-73.977706,25745.0,Subscriber,1981.0,1.0,,,,,,,,,,,,,start,3486400,27.778117818243622,1180.6636121789682
999,2016-07-23 14:13:30,2016-07-23 14:30:10,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,174.0,E 25 St & 1 Ave,40.7381765,-73.97738662,20843.0,Subscriber,1979.0,1.0,,,,,,,,,,,,,start,3486507,17.88984951293852,2728.1144890435517
312,2016-07-23 14:29:37,2016-07-23 14:34:50,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,479.0,9 Ave & W 45 St,40.76019252,-73.9912551,23723.0,Subscriber,1985.0,1.0,,,,,,,,,,,,,end,3486507,707.3363247657254,17.88984951293852
249,2016-07-24 21:05:58,2016-07-24 21:10:07,3175.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,3158.0,W 63 St & Broadway,40.77163851,-73.98261428,16291.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,start,3486565,78.32395242942216,607.8862172133986
1050,2016-07-24 21:10:28,2016-07-24 21:27:59,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,3175.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,25510.0,Subscriber,1980.0,1.0,,,,,,,,,,,,,end,3486565,3849.439352260316,78.32395242942216
457,2016-07-24 21:10:50,2016-07-24 21:18:28,3175.0,W 70 St & Amsterdam Ave,40.77748046,-73.98288594,422.0,W 59 St & 10 Ave,40.770513,-73.988038,24939.0,Subscriber,1975.0,1.0,,,,,,,,,,,,,start,3486565,78.32395242942216,885.6357792600542
366,2016-07-27 18:22:16,2016-07-27 18:28:23,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,499.0,Broadway & W 60 St,40.76915505,-73.98191841,19024.0,Subscriber,1985.0,1.0,,,,,,,,,,,,,start,3495340,78.9122636224459,1157.9012207446283
303,2016-07-27 18:22:34,2016-07-27 18:27:38,465.0,Broadway & W 41 St,40.75513557,-73.98658032,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,24729.0,Subscriber,1988.0,1.0,,,,,,,,,,,,,end,3495340,529.8877791347232,78.9122636224459
1390,2016-07-27 18:23:31,2016-07-27 18:46:41,457.0,Broadway & W 58 St,40.76695317,-73.98169333,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,26059.0,Customer,,0.0,,,,,,,,,,,,,end,3495340,954.1072714606842,78.9122636224459
1397,2016-07-27 18:23:35,2016-07-27 18:46:52,457.0,Broadway & W 58 St,40.76695317,-73.98169333,2021.0,W 45 St & 8 Ave,40.75929124,-73.98859651,21212.0,Customer,,0.0,,,,,,,,,,,,,end,3495340,954.1072714606842,78.9122636224459
984,2016-07-31 16:05:52,2016-07-31 16:22:17,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,25160.0,Customer,,0.0,,,,,,,,,,,,,end,3492633,1476.970071839356,44.17971141533067
972,2016-07-31 16:05:58,2016-07-31 16:22:11,3170.0,W 84 St & Columbus Ave,40.78499979,-73.97283406,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,26133.0,Subscriber,1984.0,1.0,,,,,,,,,,,,,end,3492633,1476.970071839356,44.17971141533067
680,2016-07-31 16:21:08,2016-07-31 16:32:29,510.0,W 51 St & 6 Ave,40.7606597,-73.98042047,3137.0,5 Ave & E 73 St,40.77282817,-73.96685276,25469.0,Subscriber,1979.0,1.0,,,,,,,,,,,,,end,3492633,1729.0481519313032,44.17971141533067
727,2016-08-01 20:33:21,2016-08-01 20:45:28,285.0,Broadway & E 14 St,40.73454567,-73.99074142,302.0,Avenue D & E 3 St,40.72082834,-73.97793172,15138.0,Subscriber,1991.0,1.0,,,,,,,,,,,,,end,3497775,1872.7325046395572,42.816840841757845
963,2016-08-03 14:29:34,2016-08-03 14:45:37,497.0,E 17 St & Broadway,40.73704984,-73.99009296,486.0,Broadway & W 29 St,40.7462009,-73.98855723,26070.0,Subscriber,1969.0,2.0,,,,,,,,,,,,,start,3494854,5.648509974466536,1031.1069101081503
587,2016-08-03 14:34:27,2016-08-03 14:44:14,497.0,E 17 St & Broadway,40.73704984,-73.99009296,317.0,E 6 St & Avenue B,40.72453734,-73.98185424,26088.0,Subscriber,1992.0,2.0,,,,,,,,,,,,,start,3494854,5.648509974466536,1549.4568282083646
352,2016-08-03 14:40:04,2016-08-03 14:45:56,497.0,E 17 St & Broadway,40.73704984,-73.99009296,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,17792.0,Subscriber,1986.0,1.0,,,,,,,,,,,,,start,3494854,5.648509974466536,953.095267995121
783,2016-08-03 14:44:06,2016-08-03 14:57:10,497.0,E 17 St & Broadway,40.73704984,-73.99009296,251.0,Mott St & Prince St,40.72317958,-73.99480012,20881.0,Subscriber,1971.0,1.0,,,,,,,,,,,,,start,3494854,5.648509974466536,1587.3968902182992
769,2016-08-03 14:44:12,2016-08-03 14:57:01,518.0,E 39 St & 2 Ave,40.74780373,-73.9734419,497.0,E 17 St & Broadway,40.73704984,-73.99009296,17461.0,Subscriber,1955.0,2.0,,,,,,,,,,,,,end,3494854,1846.0688928166414,5.648509974466536
1116,2016-08-03 16:15:40,2016-08-03 16:34:17,2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,17976.0,Customer,,0.0,,,,,,,,,,,,,start,3493853,52.0036780889694,405.3189607796672
1111,2016-08-03 16:15:46,2016-08-03 16:34:17,2017.0,E 43 St & 2 Ave,40.75022392,-73.97121414,167.0,E 39 St & 3 Ave,40.7489006,-73.97604882,24932.0,Customer,,0.0,,,,,,,,,,,,,start,3493853,52.0036780889694,405.3189607796672
542,2016-08-04 15:51:24,2016-08-04 16:00:26,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,357.0,E 11 St & Broadway,40.73261787,-73.99158043,25011.0,Subscriber,1974.0,1.0,,,,,,,,,,,,,end,3499845,1334.9278219031041,34.038599204422766
996,2016-08-04 15:59:44,2016-08-04 16:16:20,426.0,West St & Chambers St,40.71754834,-74.01322069,357.0,E 11 St & Broadway,40.73261787,-73.99158043,25319.0,Subscriber,1979.0,1.0,,,,,,,,,,,,,end,3499845,2508.7597850033326,34.038599204422766
